feature_idx,token_id,shap_value
0,47,-0.279018
1,4,0.583962
2,152,-0.575992
3,4627,-0.233724
4,7,0.240404
5,321,-0.641279
6,1124,-0.55473
7,1615,0.654981
8,78,0.737742
9,3665,0.927317
10,82,-0.0889375
11,31,0.149993
12,2520,-0.122564
13,222,-0.0726049
14,820,-0.968259
15,7,0.16453
16,8,0.470532
17,10601,-0.48221
18,1,-0.64209
19,4,0.201238
20,152,-0.368487
21,235,-0.900204
22,63,-0.127859
23,18,0.103363
24,31,0.157823
25,11387,-0.354943
26,422,0.818775
27,5115,0.783952
28,11,-0.134155
29,31,0.110158
30,63,-0.167596
31,14,-0.165419
32,4801,-0.611922
33,135,-0.106837
34,31,0.150557
35,7831,-0.116693
36,2865,0.634196
37,11,-0.0862062
38,9,0.0733195
39,1118,0.19695
40,358,0.311327
41,783,0.511073
42,268,0.511512
43,3461,-0.449773
44,20255,-0.563487
45,14,-0.151341
46,41,-0.244368
47,9,0.052441
48,24158,1.18215
49,368,-0.264818
50,1639,-0.779099
51,266,-0.205039
52,4565,-0.425673
53,57,0.568344
54,468,-0.407226
55,31,0.112953
56,1,-0.519199
57,20337,-0.0862742
58,11,-0.0946226
59,6284,0.283314
60,63,-0.176203
61,1,-0.435854
62,33,-0.405638
63,1,-0.375793
64,4986,-0.112724
65,42,-0.0728146
66,19,0.537964
67,1395,-0.393601
68,9,0.0576744
69,18688,0.184402
70,11,-0.0851305
71,1,-0.356677
72,4,0.245694
73,152,-0.331415
74,25,0.419601
75,503,-0.161317
76,1,-0.460498
77,13157,0.0313647
78,18,0.096121
79,103,-0.15429
80,9491,-0.205574
81,4,0.203659
82,152,-0.406129
83,31,0.100619
84,1,-0.486903
85,14,-0.135816
86,70,-0.0766301
87,41,-0.175522
88,9,0.0519932
89,586,-0.241439
90,453,0.0912507
91,11,-0.0638113
92,1,-0.521635
93,222,-0.0262965
94,1,-0.417726
95,509,-0.402915
96,788,1.05942
97,33,-0.356012
98,1343,1.14887
99,226,-0.0694073
100,18871,-0.181262
101,167,-0.0986754
102,2520,-0.0781915
103,33,-0.266485
104,21319,0.741015
105,82,-0.0657723
106,270,0.544231
107,7,0.141207
108,5939,0.0940025
109,9,0.0621976
110,50,-0.265465
111,11,-0.0612947
112,595,-0.315901
113,19667,0.357846
114,3789,0.141609
115,82,-0.0763051
116,9,0.0661503
117,4815,-0.101515
118,1,-0.474217
119,3461,-0.312824
120,1,-0.418244
121,18,0.105714
122,47,-0.0509497
123,4,0.198124
124,152,-0.336698
125,9,0.0734829
126,3100,0.595692
127,7,0.163118
