feature_idx,token_id,shap_value
0,1047,-1.01858
1,6419,0.31189
2,10399,-1.08671
3,167,-0.336073
4,544,0.383583
5,347,0.0945004
6,396,-0.544001
7,10903,-0.680144
8,31,0.219279
9,5126,0.00329463
10,11,-0.137406
11,3586,0.420337
12,1236,-0.480399
13,6447,-0.550709
14,18573,0.0882266
15,18,0.0727827
16,393,0.0839188
17,14,-0.249303
18,47,-0.243623
19,210,-0.195711
20,644,0.0534217
21,7,0.153346
22,443,0.880257
23,14,-0.196214
24,544,0.311425
25,11,-0.13777
26,47,-0.250615
27,2805,0.0488995
28,14,-0.241417
29,1887,-0.623464
30,31,0.189069
31,625,-0.465806
32,88,0.284016
33,970,0.553538
34,1180,1.47203
35,107,0.144712
36,31,0.15316
37,71,0.152895
38,18,0.0849706
39,47,-0.200797
40,2448,-0.639483
41,16000,0.137899
42,1174,-0.352597
43,14,-0.214659
44,20,0.703568
45,70,-0.251107
46,41,-0.320325
47,127,0.095396
48,1174,-0.343465
49,18,0.0517837
50,889,-0.404991
51,1190,1.08226
52,41,-0.310114
53,1296,-0.9348
54,145,-0.390183
55,1606,-0.596756
56,18,0.0982336
57,200,-0.0260336
58,14,-0.219559
59,31,0.142525
60,2847,0.69549
61,41,-0.278681
62,17,0.498596
63,245,0.196144
64,11,-0.132622
65,137,-0.481752
66,14,-0.204766
67,57,0.598186
68,749,-0.101845
69,41,-0.242967
70,17,0.441245
71,2459,0.378267
72,18,0.0867626
73,1343,1.31973
74,41,-0.305811
75,5765,-1.11203
76,18,0.0549172
77,200,-0.0549209
78,14,-0.189014
79,78,0.506228
80,94,-0.304699
81,394,0.399194
82,14,-0.208837
83,200,-0.0329007
84,665,-0.576396
85,11,-0.0931277
86,230,-0.310703
87,18,0.0610497
88,837,-0.493798
89,4,0.352948
90,999,1.39924
91,4,0.285351
92,88,0.24339
93,42,-0.218959
94,622,1.43268
95,862,-0.397179
96,7,0.189966
97,938,-0.818311
98,6447,-0.556392
99,4,0.286655
100,20624,-0.119248
101,4,0.313461
102,468,-0.802779
103,1205,0.211291
104,1,-0.662386
105,18,0.0380109
106,90,-0.323625
107,335,-0.317494
108,31,0.149375
109,71,0.134851
110,4626,-0.792606
111,4456,0.211373
112,82,-0.105479
113,303,1.00242
114,2380,-0.303634
115,18,0.0681518
116,780,-0.286536
117,1298,-0.509132
118,102,0.0740662
119,149,-0.157242
120,103,-0.413043
121,70,-0.281622
122,7,0.161865
123,124,0.520199
124,1048,0.532027
125,39,0.284143
126,908,0.0550422
127,6054,0.701436
