feature_idx,token_id,shap_value
0,1,-0.889094
1,20959,-0.19017
2,14,-0.369379
3,6314,0.363852
4,4722,1.12796
5,8670,-0.603294
6,1651,0.621748
7,1131,-0.00429397
8,6225,0.623994
9,1309,-0.344242
10,3473,-0.407445
11,236,-0.149284
12,1871,-1.341
13,19434,0.24022
14,1,-0.842654
15,254,0.348992
16,33,-0.423607
17,1378,0.0318461
18,476,-0.555808
19,1,-0.535914
20,4469,-0.050827
21,11270,0.553607
22,27837,-0.26126
23,135,-0.0955057
24,9,0.116618
25,6980,0.381568
26,9228,0.459478
27,3367,0.528857
28,42,-0.311761
29,4,0.255766
30,152,-0.514857
31,1,-0.523274
32,126,0.220698
33,268,0.556052
34,12556,1.51034
35,12557,0.0234685
36,167,-0.288158
37,31,0.0899966
38,4184,0.784908
39,33,-0.321907
40,6510,1.04675
41,13132,0.0677636
42,1,-0.634772
43,236,-0.169557
44,807,-0.288992
45,2188,-0.369478
46,7,0.0761105
47,31,0.0789752
48,10308,-0.414872
49,10335,0.233257
50,10413,1.14428
51,167,-0.234475
52,1427,0.737141
53,6183,-0.219742
54,254,0.320073
55,14,-0.210557
56,347,0.166541
57,3789,0.208167
58,135,-0.144382
59,31,0.084516
60,3367,0.497964
61,126,0.209904
62,31,0.139013
63,19969,0.267176
64,9984,1.67071
65,2964,0.041107
66,236,-0.162393
67,9,0.0847866
68,21158,0.229373
69,16725,-0.433814
70,187,-0.937134
71,167,-0.212451
72,31,0.121961
73,13465,-0.120382
74,11723,0.23115
75,28254,-0.680117
76,254,0.389358
77,33,-0.291795
78,708,-0.119475
79,1,-0.437373
80,12307,-0.105567
81,1,-0.556076
82,2307,-0.383767
83,4057,-0.106375
84,25418,-0.537364
85,2964,0.0323448
86,236,-0.12758
87,9,0.122602
88,10116,0.421785
89,1,-0.530583
90,2256,0.753865
91,167,-0.207233
92,2757,-0.723326
93,4996,0.35387
94,254,0.348592
95,18,0.102538
96,15173,0.0584339
97,14,-0.204589
98,1309,-0.383092
99,3473,-0.23984
100,7107,-0.373795
101,42,-0.219644
102,4057,-0.176704
103,2964,0.0400015
104,416,-0.228967
105,984,-0.237577
106,176,-0.206819
107,9,0.126642
108,2286,0.464864
109,3867,-0.0362239
110,11,-0.0607029
111,1,-0.486517
112,23874,-0.148461
113,347,0.10171
114,226,-0.17782
115,943,-0.15826
116,15109,0.525907
117,145,-0.309058
118,8415,-0.51356
119,10427,0.237446
120,167,-0.279779
121,1,-0.496631
122,18,0.123429
123,19166,0.461828
124,21504,-0.293111
125,21505,-0.379238
126,23485,-0.281796
127,31,0.0994814
