sample=114
orig_idx	token_id	token_str	shap_value
106	622	they	1.32179
114	199	?	1.23658
102	199	?	1.21965
9	613	person	1.20945
49	199	?	1.08769
109	1832	anything	1.06983
62	413	woman	0.970109
27	1171	monster	0.875136
15	1171	monster	0.841623
59	1108	thinking	0.808905
93	413	woman	0.777297
8	353	giant	0.71829
78	1791	unexplained	0.677446
58	78	people	0.65533
44	57	but	0.648822
56	1708	problems	0.646084
19	76	do	0.639838
121	731	expect	0.619251
95	952	killed	0.598498
124	19	have	0.591978
74	353	giant	0.583175
77	268	an	0.575888
107	19	have	0.53516
20	17	not	0.490636
98	4	'	0.385267
45	39	what	0.36136
25	3401	called	0.344427
104	4	'	0.317778
108	744	done	0.313486
30	31	the	0.311029
81	31	the	0.296612
52	31	the	0.292643
92	31	the	0.274801
88	31	the	0.271601
18	2	i	0.262636
34	695	drama	0.260201
85	497	few	0.237875
0	2	i	0.232711
36	2	i	0.226414
47	2	i	0.189566
48	114	get	0.186583
11	88	was	0.141669
72	126	with	0.141014
103	528	couldn	0.139681
94	88	was	0.133429
123	7	to	0.131905
71	6364	crash	0.125216
86	1902	minutes	0.105459
63	88	was	0.1033
54	88	was	0.102862
37	88	was	0.0937217
64	9	a	0.0639266
26	9	a	0.0605161
14	9	a	0.0572476
110	1647	else	0.0533786
61	9	a	0.0528182
55	1118	relationship	0.0500713
33	9	a	0.0428143
84	9	a	0.0297725
7	9	a	0.0275177
46	154	did	0.0273083
39	9	a	0.0272897
69	9	a	0.0218203
73	9	a	0.0210729
115	637	if	0.0149659
90	18	.	0.0106589
17	18	.	0.00782757
35	18	.	0.00733645
29	18	.	-0.0131605
80	18	.	-0.0269365
42	1222	destruction	-0.0473492
111	2437	besides	-0.0553275
50	44	most	-0.063188
16	71	movie	-0.0809841
51	11	of	-0.0912856
31	71	movie	-0.0939407
12	3457	labeled	-0.0957409
53	71	movie	-0.100283
28	71	movie	-0.107293
41	11	of	-0.124565
87	1800	toward	-0.12795
113	708	her	-0.158281
67	450	she	-0.167515
6	407	had	-0.167574
117	540	watch	-0.171702
70	19895	spaceship	-0.184181
3	71	movie	-0.193449
97	463	isn	-0.199026
68	554	saw	-0.200043
65	10693	loony	-0.217409
83	2049	started	-0.244911
119	15	because	-0.251938
76	222	for	-0.266925
1	554	saw	-0.268931
118	70	this	-0.274524
79	2527	reason	-0.281295
21	1553	understand	-0.286949
66	15	because	-0.287424
126	15	because	-0.311887
43	14	,	-0.311983
4	15	because	-0.315182
96	14	,	-0.346705
91	503	since	-0.37593
122	47	it	-0.383361
2	70	this	-0.390896
60	42	that	-0.402639
120	310	you	-0.407374
24	41	is	-0.408362
23	47	it	-0.411565
116	310	you	-0.420003
127	47	it	-0.422473
125	137	action	-0.426066
89	119	end	-0.440865
105	5	t	-0.451836
99	5	t	-0.452399
32	41	is	-0.454813
5	47	it	-0.482899
100	42	that	-0.506541
38	3627	expecting	-0.531496
82	137	action	-0.574498
57	33	and	-0.678663
13	145	as	-0.738383
22	1124	why	-0.76119
10	33	and	-0.791531
101	971	murder	-0.876301
112	971	murder	-0.999612
40	46	lot	-1.43509
75	1449	inside	-1.46163
