feature_idx,token_id,shap_value
0,70,-0.454034
1,63,-0.540806
2,41,-0.449533
3,3062,0.737998
4,222,-0.142681
5,301,-0.484048
6,11,-0.164464
7,5712,-0.905162
8,5713,0.312601
9,33,-0.707529
10,5831,-1.21892
11,18843,0.333466
12,18,0.13088
13,2,0.442654
14,114,0.224946
15,893,0.142173
16,90,-0.468744
17,16329,-0.861486
18,222,-0.076303
19,3055,0.198708
20,70,-0.468343
21,1843,0.790417
22,102,0.108004
23,16141,-0.596066
24,107,0.132876
25,11207,0.692858
26,243,-0.427909
27,14,-0.252857
28,31,0.26105
29,3646,-0.563693
30,208,-0.274217
31,18,0.156356
32,2,0.372041
33,114,0.17614
34,1,-0.852556
35,685,-0.542299
36,42,-0.337148
37,120,-0.0828021
38,1912,-0.719122
39,11529,0.89138
40,947,-0.49211
41,47,-0.285462
42,138,0.46419
43,8,0.510666
44,9,0.0693616
45,204,0.00341822
46,1116,1.25848
47,7,0.138682
48,6955,0.874267
49,11207,0.655514
50,243,-0.338407
51,14,-0.222441
52,8786,1.82664
53,47,-0.219791
54,126,0.375446
55,120,-0.067864
56,2994,2.87844
57,2820,-0.498308
58,42,-0.352417
59,20,0.769011
60,7349,-0.805108
61,7,0.129555
62,1,-0.923522
63,31,0.18579
64,8788,-0.23357
65,11,-0.101541
66,9,0.0677411
67,1838,-0.404165
68,1525,-0.0586134
69,18,0.13826
70,627,0.455125
71,14,-0.236902
72,1912,-0.682408
73,631,0.49695
74,19,0.855195
75,2567,0.80098
76,31,0.223925
77,552,-0.704869
78,14,-0.260273
79,918,0.913175
80,14,-0.306846
81,7777,-1.55293
82,33,-0.611631
83,1292,0.932445
84,2537,1.51761
85,135,-0.248443
86,70,-0.344105
87,2859,1.12307
88,6955,0.840984
89,7,0.112012
90,306,-0.0866424
91,611,0.110571
92,669,0.527301
93,615,-0.695799
94,33,-0.582578
95,208,-0.166652
96,379,-0.141513
97,4563,-1.05848
98,14,-0.275068
99,39,0.337054
100,9,0.065863
101,1451,0.92762
102,574,0.147028
103,11207,0.578351
104,243,-0.313383
105,236,-0.195929
106,31,0.200859
107,208,-0.203916
108,254,0.563025
109,14,-0.221367
110,126,0.360058
111,19926,0.562334
112,4930,0.518482
113,33,-0.546193
114,2382,-1.05509
115,1,-0.777435
116,41,-0.376955
117,9,0.0275463
118,12292,-0.077596
119,1,-0.755912
120,14,-0.255153
121,1,-0.783627
122,126,0.363272
123,8204,0.308999
124,18,0.138798
125,47,-0.246912
126,41,-0.419506
127,9,0.0467733
