feature_idx,token_id,shap_value
0,70,-0.358538
1,63,-0.322734
2,3528,-0.0394205
3,16092,0.534143
4,31,0.20593
5,2959,-0.0873847
6,14,-0.248796
7,126,0.27623
8,31,0.188696
9,10184,-0.380612
10,26299,-0.709612
11,12322,0.914237
12,11,-0.149687
13,9,0.111258
14,67,-0.328348
15,513,0.0964604
16,1412,-0.211543
17,1412,-0.110362
18,18,0.0801432
19,524,-0.577401
20,82,-0.209852
21,977,-0.315788
22,6440,2.03434
23,3123,-0.320119
24,11,-0.112287
25,3476,-0.505053
26,25,0.533823
27,209,0.521101
28,482,-0.326254
29,9321,0.210973
30,396,-0.396604
31,1537,-0.161798
32,7,0.246723
33,4800,-0.779917
34,18,0.0707336
35,1047,-0.419329
36,9,0.0693001
37,5825,0.160518
38,11,-0.118443
39,977,-0.292959
40,335,-0.268076
41,14,-0.120475
42,15,-0.0416117
43,70,-0.165292
44,41,-0.210469
45,17,0.380282
46,9,0.0681979
47,304,0.0557415
48,4092,0.216349
49,14,-0.167548
50,1065,0.442496
51,47,-0.0966491
52,544,0.268186
53,604,0.111414
54,63,-0.204814
55,14,-0.0940518
56,245,0.220288
57,11,-0.117489
58,10696,0.839281
59,33,-0.41476
60,1853,-0.241153
61,18,0.0574272
62,31,0.151921
63,10696,0.588651
64,33,-0.476623
65,1853,-0.200466
66,226,-0.144568
67,158,0.495856
68,157,-0.389398
69,14,-0.124765
70,82,-0.127866
71,31,0.0885536
72,3291,-0.576492
73,14,-0.125406
74,126,0.258589
75,665,-0.376721
76,11,-0.119659
77,26643,-0.400268
78,638,1.02089
79,7,0.139754
80,114,0.186658
81,258,0.514924
82,11,-0.121025
83,5521,0.242742
84,70,-0.153424
85,41,-0.157331
86,9,0.0865315
87,67,-0.144167
88,136,-0.267191
89,33,-0.372867
90,4761,-0.196941
91,202,-0.385628
92,14,-0.156731
93,245,0.177433
94,11,-0.104199
95,502,-0.226342
96,33,-0.532019
97,820,-0.668314
98,82,-0.153027
99,9,0.0705413
100,3721,0.595887
101,552,-0.354674
102,14,-0.18361
103,82,-0.0773905
104,3492,0.836572
105,3809,-0.668839
106,18,0.0629106
107,31,0.12258
108,202,-0.446186
109,11,-0.091314
110,595,-0.376917
111,78,0.377463
112,376,-0.05134
113,586,-0.203355
114,12407,0.761083
115,1833,-0.0741967
116,82,-0.1328
117,820,-0.691526
118,18,0.0430151
119,33,-0.348226
120,31,0.111661
121,668,-0.399455
122,195,0.824892
123,7,0.199654
124,230,-0.181778
125,638,0.960957
126,7,0.233626
127,1350,-0.7358
