sample=32
orig_idx	token_id	token_str	shap_value
43	183	actors	0.860803
5	2615	must	0.820222
102	175	too	0.8002
62	413	woman	0.750415
123	57	but	0.540788
33	525	direction	0.518616
121	1708	problems	0.465959
70	8	be	0.393171
2	544	all	0.391089
74	3122	teacher	0.284153
14	88	was	0.277436
45	39	what	0.220899
34	88	was	0.21982
52	4	'	0.216002
126	4	'	0.204916
27	88	was	0.204724
4	2	i	0.203324
46	2	i	0.203144
8	2	i	0.196041
72	204	good	0.187087
35	204	good	0.177572
36	574	!	0.176562
19	2	i	0.171166
42	7306	direct	0.169026
26	2	i	0.168678
111	636	know	0.159721
31	204	good	0.150233
41	7	to	0.147724
69	7	to	0.145003
118	450	she	0.144386
95	347	who	0.143021
63	347	who	0.134419
87	356	then	0.131921
125	1165	don	0.131187
61	9	a	0.123368
113	450	she	0.118055
97	9	a	0.11592
91	450	she	0.109993
93	9	a	0.0999344
71	9	a	0.0977956
32	31	the	0.0950697
20	554	saw	0.0799653
22	404	director	0.077176
15	31	the	0.070684
60	554	saw	0.063896
89	12536	realise	0.0449422
99	13925	freak	0.0404548
86	18	.	0.0338972
12	18	.	0.0242465
55	18	.	0.0210132
44	18	.	0.0184386
108	18	.	0.0114566
107	749	life	0.0104553
21	376	from	0.00603418
81	376	from	-0.00026996
106	708	her	-0.0124044
57	73	first	-0.0141938
66	3202	straight	-0.0144596
103	228	much	-0.0251655
84	708	her	-0.0278621
94	243	mother	-0.0291562
68	210	seems	-0.0353216
105	82	in	-0.0399791
39	1582	knows	-0.044951
13	47	it	-0.0478912
119	416	has	-0.0499061
10	70	this	-0.0510382
127	5	t	-0.0684419
83	82	in	-0.0698433
16	73	first	-0.0819744
59	310	you	-0.0822792
124	310	you	-0.0962901
104	2300	present	-0.0977973
101	41	is	-0.099705
110	310	you	-0.100602
88	310	you	-0.111978
117	42	that	-0.11414
92	416	has	-0.118269
114	41	is	-0.125271
115	8018	deranged	-0.128082
122	14	,	-0.134076
0	73	first	-0.143061
49	41	is	-0.144068
29	42	that	-0.148122
65	67	very	-0.150702
17	63	film	-0.151102
56	90	at	-0.152421
116	14	,	-0.154976
11	63	film	-0.155268
112	42	that	-0.16182
64	41	is	-0.16701
58	14	,	-0.167711
1	11	of	-0.175189
96	41	is	-0.177473
82	2590	everybody	-0.184626
76	67	very	-0.18966
90	42	that	-0.197923
47	43	found	-0.209377
18	42	that	-0.214492
85	2245	entourage	-0.219246
79	33	and	-0.221857
40	91	how	-0.226159
53	152	s	-0.227879
3	14	,	-0.232149
7	42	that	-0.232236
30	91	how	-0.251969
67	33	and	-0.252625
38	5500	surely	-0.256326
54	2799	scenario	-0.263156
75	33	and	-0.26443
78	597	loved	-0.279815
51	1	<unk>	-0.313385
80	3617	respected	-0.313943
73	3121	piano	-0.344086
120	3461	emotional	-0.346462
37	1	<unk>	-0.35884
25	33	and	-0.37484
100	33	and	-0.396547
48	1	<unk>	-0.414826
98	1	<unk>	-0.415052
50	582	also	-0.418051
77	141	well	-0.418665
6	79	say	-0.42212
28	316	impressed	-0.442242
23	20646	micheal	-0.45358
24	1	<unk>	-0.479647
109	373	now	-0.5344
9	820	love	-0.698018
