sample=225
orig_idx	token_id	token_str	shap_value
18	560	actor	2.37322
33	622	they	1.37332
4	2794	name	1.02004
60	935	make	0.929391
70	8397	drunken	0.914218
95	4148	savage	0.887921
0	1521	around	0.821281
22	2794	name	0.801021
119	992	death	0.770134
86	57	but	0.727192
17	268	an	0.700259
49	3007	altogether	0.699108
8	459	attached	0.67942
34	6040	remain	0.622299
125	179	any	0.610862
122	1935	pointless	0.605575
45	15046	silliness	0.56596
78	628	making	0.563386
113	23	his	0.484914
6	18933	ho	0.464538
15	25	films	0.449569
56	254	)	0.436594
106	827	stars	0.435166
37	25	films	0.415197
52	18933	ho	0.397065
127	254	)	0.395066
64	138	would	0.393158
81	25	films	0.370245
68	4	'	0.349772
57	138	would	0.333192
88	4	'	0.32928
90	39	what	0.314529
43	6053	tolerance	0.289689
40	126	with	0.257618
7	88	was	0.251259
54	131	or	0.231755
19	126	with	0.208325
3	31	the	0.180856
16	4450	starring	0.175534
46	18	.	0.174652
9	7	to	0.167585
20	31	the	0.161927
85	18	.	0.153585
25	18	.	0.153058
118	7	to	0.148349
30	31	the	0.144762
59	7	to	0.144236
102	31	the	0.141849
121	9	a	0.135713
98	31	the	0.1343
115	7	to	0.127298
41	9	a	0.126183
73	31	the	0.123848
114	19344	opponents	0.120584
94	9	a	0.106398
111	7	to	0.104364
77	31	the	0.101895
109	71	movie	0.101365
61	9	a	0.0995147
58	602	want	0.0943841
10	9	a	0.0765103
105	347	who	0.0692343
26	393	although	0.0650031
55	10214	whomever	0.037678
42	304	high	0.0291585
27	127	no	0.0161996
84	1413	kong	0.00625422
103	4727	imitation	-0.010787
79	11	of	-0.0358661
107	82	in	-0.0421632
29	11	of	-0.049599
47	47	it	-0.0553351
124	82	in	-0.0759177
12	11	of	-0.0806552
120	379	-	-0.098879
82	82	in	-0.108097
71	1192	master	-0.12415
44	222	for	-0.131088
101	236	(	-0.1643
53	236	(	-0.166323
93	14	,	-0.181053
97	135	on	-0.191563
38	222	for	-0.191936
112	680	cause	-0.199665
91	70	this	-0.216591
72	14	,	-0.240011
83	1412	hong	-0.266851
63	42	that	-0.281274
87	42	that	-0.292351
32	14	,	-0.296099
48	41	is	-0.305007
117	633	themselves	-0.307341
110	2362	learns	-0.314743
92	41	is	-0.317248
108	70	this	-0.340901
75	42	that	-0.349824
2	14	,	-0.371032
74	63	film	-0.392375
99	1515	chan	-0.399807
100	63	film	-0.411827
39	977	those	-0.414392
67	1515	chan	-0.439356
65	1714	attack	-0.443045
62	63	film	-0.452894
66	1493	jackie	-0.459938
104	1515	chan	-0.506092
51	1124	why	-0.52206
116	2597	laugh	-0.538312
31	3413	genre	-0.55462
96	1714	attack	-0.598653
14	137	action	-0.602487
69	152	s	-0.640179
89	152	s	-0.689709
126	3413	genre	-0.704631
76	1	<unk>	-0.786331
13	1	<unk>	-0.818054
80	1	<unk>	-0.838373
5	1	<unk>	-0.838519
36	2172	entertaining	-0.864199
24	8612	chong	-0.873001
123	14859	gimmick	-0.874721
28	1	<unk>	-0.921303
21	9393	unlikely	-0.938046
23	21967	elton	-0.96935
1	1585	1980	-1.08657
11	2197	series	-1.11166
35	5499	surprisingly	-1.39125
50	2330	unclear	-1.52813
