feature_idx,token_id,shap_value
0,9,0.0908144
1,1888,-0.287367
2,495,-0.461607
3,538,-0.0120073
4,4817,0.67976
5,7,0.139639
6,9026,0.29584
7,57,0.762836
8,685,-0.318648
9,82,-0.13899
10,47,-0.208
11,4,0.256035
12,152,-0.527825
13,1061,-0.847271
14,258,0.766206
15,631,0.394712
16,4152,-0.259738
17,9,0.0983009
18,497,0.354485
19,11,-0.107785
20,977,-0.355183
21,42,-0.23685
22,226,-0.100504
23,1,-0.524692
24,1,-0.595335
25,131,0.264817
26,5788,-0.790484
27,2499,-0.905421
28,700,-0.0955196
29,622,1.07382
30,321,-0.574399
31,10523,-0.747649
32,1236,-0.215747
33,837,-0.403373
34,5070,0.262146
35,18,0.0666061
36,2,0.166647
37,1377,-0.235713
38,90,-0.245525
39,47,-0.148307
40,157,-0.387552
41,18,0.0694135
42,47,-0.12925
43,88,0.202925
44,4627,-0.127016
45,7,0.107535
46,1,-0.516849
47,31,0.125208
48,274,0.0507125
49,2265,0.729939
50,33,-0.38516
51,23,0.406973
52,579,-0.0223689
53,770,-0.139953
54,4,0.191445
55,5,-0.128276
56,661,-0.45647
57,18,0.0546647
58,70,-0.0895616
59,20,0.552983
60,2438,0.400365
61,7,0.127766
62,1,-0.56625
63,221,-0.0678349
64,970,0.419657
65,529,0.510031
66,18,0.0464071
67,1,-0.471012
68,41,-0.224128
69,17,0.296297
70,228,-0.116609
71,11,-0.0947991
72,9,0.0979051
73,1888,-0.107544
74,495,-0.383447
75,222,-0.0688287
76,977,-0.299408
77,11870,-0.0276314
78,11,-0.129811
79,31,0.10422
80,3413,-0.378985
81,57,0.566572
82,977,-0.32393
83,14317,0.394712
84,247,0.132643
85,114,0.101298
86,9,0.101683
87,497,0.196763
88,10871,0.796223
89,2189,-0.361598
90,33,-0.451422
91,268,0.366753
92,1112,0.236524
93,1324,-0.391415
94,90,-0.229635
95,6617,-0.197992
96,1888,-0.155518
97,318,-0.270137
98,18,0.0624798
99,1,-0.456263
100,0,0.0669074
101,0,0.0618529
102,0,0.060917
103,0,0.0389977
104,0,0.0586931
105,0,0.0503338
106,0,0.0571309
107,0,0.0533915
108,0,0.0414503
109,0,0.0592025
110,0,0.0398316
111,0,0.0484773
112,0,0.0631827
113,0,0.0393649
114,0,0.0847856
115,0,0.0536364
116,0,0.0392018
117,0,0.0623624
118,0,0.0564143
119,0,0.0453773
120,0,0.0627139
121,0,0.0582303
122,0,0.0758392
123,0,0.0476126
124,0,0.0659719
125,0,0.0655743
126,0,0.0506194
127,0,0.0509694
