sample=69 explainer=permutation target=0 sample_size=128
detokenized_full_text: i am appalled to see that so many people have given positive reviews for this film . this movie has no redeeming factors . the music is not good , the acting is pathetic , i have a difficult time understanding how someone could enjoy this movie , let alone sing its praises . the idea is horrible , certain scenes linked to the plot ( such as the continued love story even though the male romantic interest is a <unk> head ) are so bad that i wanted to do myself bodily harm while watching them . the fact that there is scene in which a <unk> head flies under a girls ' shirt so he can feel her up and she likes it is reason enough
idx	token_id	token_str	shap_value
0	2	i	0.09611272811889648
1	16	am	0.30888545513153076
2	19199	appalled	-0.44128572940826416
3	7	to	-0.042650580406188965
4	321	see	-2.676993250846863
5	42	that	-0.2148127555847168
6	26	so	-0.21231341361999512
7	1615	many	0.19439387321472168
8	78	people	0.7270967960357666
9	19	have	0.4545620381832123
10	227	given	0.11775612831115723
11	1127	positive	0.6455591917037964
12	3069	reviews	-5.760206818580627
13	222	for	-0.08555495738983154
14	70	this	-0.11313474178314209
15	63	film	-0.04145026206970215
16	18	.	0.04291355609893799
17	70	this	-0.09470605850219727
18	71	movie	-0.5269184112548828
19	416	has	-0.3866614103317261
20	127	no	0.14917314052581787
21	8513	redeeming	0.7789099365472794
22	16712	factors	0.28396764397621155
23	18	.	0.06744301319122314
24	31	the	0.07615387439727783
25	1125	music	-0.26457059383392334
26	41	is	-0.20155870914459229
27	17	not	0.31443625688552856
28	204	good	-0.026477813720703125
29	14	,	-0.2939150333404541
30	31	the	-0.02318394184112549
31	579	acting	0.016604065895080566
32	41	is	-0.2908756732940674
33	4894	pathetic	-0.1673070788383484
34	14	,	-0.090445876121521
35	2	i	0.08175182342529297
36	19	have	0.22948837280273438
37	9	a	0.0738379955291748
38	722	difficult	1.3322938680648804
39	552	time	-0.23585200309753418
40	2509	understanding	0.16098594665527344
41	91	how	-0.2964634299278259
42	1928	someone	0.5151280164718628
43	631	could	0.1181408166885376
44	547	enjoy	-0.2899637818336487
45	70	this	-0.13409030437469482
46	71	movie	0.08339011669158936
47	14	,	-0.1656022071838379
48	726	let	0.0802994966506958
49	727	alone	-0.011787652969360352
50	9661	sing	-0.6136884689331055
51	282	its	-0.5322444140911102
52	19200	praises	0.12438416481018066
53	18	.	0.17472687363624573
54	31	the	0.0058359503746032715
55	1116	idea	9.714623510837555
56	41	is	-0.21987640857696533
57	2859	horrible	0.5763801485300064
58	14	,	-0.1868184208869934
59	5177	certain	0.007755398750305176
60	121	scenes	2.2893375158309937
61	2914	linked	-0.019462764263153076
62	7	to	-0.43574225902557373
63	31	the	0.028029918670654297
64	1343	plot	1.822232723236084
65	236	(	-0.0775156021118164
66	559	such	0.46252137422561646
67	145	as	-0.17962956428527832
68	31	the	0.11010551452636719
69	16413	continued	0.5698405206203461
70	820	love	-0.5656085014343262
71	202	story	-0.5181050300598145
72	970	even	0.27894431352615356
73	157	though	-0.27379918098449707
74	31	the	0.005960345268249512
75	3163	male	0.21339190006256104
76	1630	romantic	-0.05028867721557617
77	1964	interest	0.02039557695388794
78	41	is	-0.19029080867767334
79	9	a	0.11123776435852051
80	1	<unk>	-0.477878212928772
81	458	head	0.20467090606689453
82	254	)	0.1393110752105713
83	226	are	-0.06582880020141602
84	26	so	-0.5550394058227539
85	197	bad	0.37361466884613037
86	42	that	-0.40847933292388916
87	2	i	0.057181596755981445
88	862	wanted	-2.7023637890815735
89	7	to	-0.03592705726623535
90	76	do	0.4003952145576477
91	2151	myself	0.8222126960754395
92	16510	bodily	-0.13061726093292236
93	9130	harm	-0.27463996410369873
94	1353	while	0.45473331212997437
95	333	watching	0.5750545263290405
96	230	them	-1.0287142992019653
97	18	.	0.11908400058746338
98	31	the	-0.012027621269226074
99	255	fact	-0.26748454570770264
100	42	that	-0.15085363388061523
101	158	there	0.4145456552505493
102	41	is	-0.09578096866607666
103	588	scene	0.09722745418548584
104	82	in	-0.05515575408935547
105	209	which	0.33336544036865234
106	9	a	0.11154448986053467
107	1	<unk>	-0.43984776735305786
108	458	head	0.262853741645813
109	17044	flies	0.3272664546966553
110	1236	under	-0.37463876605033875
111	9	a	0.080130934715271
112	5717	girls	0.017619431018829346
113	4	'	0.044850826263427734
114	15550	shirt	-1.0430814325809479
115	26	so	-0.1247260570526123
116	370	he	-0.1394561529159546
117	40	can	0.06531131267547607
118	101	feel	0.005804777145385742
119	708	her	-0.19698143005371094
120	195	up	0.582129031419754
121	33	and	-0.20099115371704102
122	450	she	0.1308830976486206
123	3649	likes	-0.42131492495536804
124	47	it	0.15399742126464844
125	41	is	-0.31713926792144775
126	2527	reason	-0.3883916139602661
127	645	enough	0.28748035430908203
