sample=156
orig_idx	token_id	token_str	shap_value
10	3562	hated	1.1906
106	2035	whereas	1.14932
36	1468	wrong	1.11116
95	717	thing	1.05562
57	2755	complete	1.04565
14	122	just	0.918304
63	6479	understood	0.823803
80	20	only	0.815614
8	258	out	0.767802
89	57	but	0.725669
120	117	especially	0.676372
58	2418	opposite	0.569389
39	1257	role	0.563938
127	8	be	0.472503
73	4	'	0.400903
84	20830	impressions	0.356461
47	80	about	0.356056
112	544	all	0.344561
60	39	what	0.327418
87	2236	past	0.317566
119	617	perhaps	0.305066
43	39	what	0.283577
56	31	the	0.270829
92	936	sure	0.262139
38	31	the	0.252844
34	88	was	0.249291
91	16	am	0.23677
86	31	the	0.234644
49	31	the	0.227652
54	88	was	0.226362
102	7	to	0.224613
108	31	the	0.218549
126	7	to	0.209313
67	31	the	0.188546
31	393	although	0.182314
97	31	the	0.180331
100	9	a	0.149395
13	2	i	0.122491
0	2	i	0.096779
22	2	i	0.0946309
81	306	give	0.0839753
32	2785	robin	0.079933
44	2	i	0.0795894
90	2	i	0.0735363
61	2	i	0.0723669
65	2	i	0.0680287
78	2	i	0.0644384
62	407	had	0.057639
71	2	i	0.0468375
69	18	.	0.0418371
21	18	.	0.0412075
29	18	.	0.0410979
42	18	.	0.0381338
41	18	.	0.0380157
103	319	family	0.0359218
12	18	.	0.0348179
28	18	.	0.0276466
79	40	can	0.0150749
40	18	.	0.0146257
30	18	.	0.013324
94	233	one	0.0114214
15	554	saw	0.00624936
46	44	most	-0.00966354
101	11115	paean	-0.0273282
25	120	some	-0.0410858
1	554	saw	-0.0455986
109	2029	book	-0.0596267
85	376	from	-0.0738367
68	2029	book	-0.0818979
93	11	of	-0.0914546
59	11	of	-0.109398
99	41	is	-0.116661
51	41	is	-0.116979
45	1985	remember	-0.121277
64	700	when	-0.151075
26	11	of	-0.155653
37	222	for	-0.156726
123	379	-	-0.157528
115	379	-	-0.160127
88	379	-	-0.165412
107	82	in	-0.16795
124	226	are	-0.173048
117	14	,	-0.180643
17	164	again	-0.181938
121	14	,	-0.195499
77	14	,	-0.196414
4	700	when	-0.197154
105	14	,	-0.211499
53	47	it	-0.214442
96	379	-	-0.219227
27	47	it	-0.232578
104	749	life	-0.242511
2	70	this	-0.245299
76	47	it	-0.24626
110	14	,	-0.247119
11	47	it	-0.256149
5	47	it	-0.265033
6	73	first	-0.274734
16	47	it	-0.283884
82	310	you	-0.285053
52	42	that	-0.296363
70	503	since	-0.34578
20	565	later	-0.352341
74	5	t	-0.371536
83	83	my	-0.391875
7	778	came	-0.410508
50	63	film	-0.417443
98	63	film	-0.452438
75	1	<unk>	-0.464071
55	961	almost	-0.477079
111	961	almost	-0.483235
35	712	totally	-0.493662
118	33	and	-0.499416
113	4146	traditional	-0.510952
3	63	film	-0.518691
125	1187	shown	-0.528412
48	1	<unk>	-0.539523
23	1887	actually	-0.542954
9	33	and	-0.570002
19	553	years	-0.571432
114	1	<unk>	-0.577659
66	2028	read	-0.643114
72	2750	haven	-0.660898
116	987	including	-0.690441
33	8075	williams	-0.716489
122	724	marriage	-0.733134
18	18976	27	-0.843442
24	583	liked	-1.05579
