feature_idx,token_id,shap_value
0,70,-0.304665
1,88,0.388475
2,9,0.101033
3,311,0.0930309
4,1601,-0.247928
5,692,-0.269431
6,42,-0.359169
7,407,0.0186605
8,544,0.383004
9,31,0.169971
10,1212,0.0657748
11,42,-0.239515
12,233,0.0736508
13,138,0.358046
14,602,0.202259
15,82,-0.0889702
16,9,0.117667
17,49,-0.880282
18,63,-0.311867
19,18,0.125461
20,31,0.162618
21,4435,0.285911
22,14,-0.279075
23,31,0.126007
24,1125,-0.520176
25,14,-0.266447
26,31,0.180701
27,2294,-0.0882697
28,379,-0.0868213
29,544,0.26251
30,4603,0.353178
31,1212,0.083059
32,11,-0.0832258
33,70,-0.204856
34,63,-0.241838
35,94,-0.183694
36,1062,-0.334548
37,58,-1.03569
38,33,-0.434531
39,4080,0.243183
40,9,0.0876182
41,6440,1.9281
42,172,0.41553
43,18,0.109701
44,10105,-0.427905
45,1,-0.552145
46,14,-0.279809
47,235,-0.820643
48,636,0.204275
49,222,-0.0666021
50,23,0.457471
51,387,-0.00481638
52,1998,0.724664
53,82,-0.104527
54,6623,-0.120619
55,33,-0.319633
56,16519,1.33091
57,14,-0.206626
58,88,0.24712
59,1296,-0.641848
60,82,-0.112
61,31,0.124428
62,1257,0.546791
63,11,-0.0528878
64,1,-0.585074
65,18,0.112416
66,929,-0.224887
67,1,-0.478607
68,236,-0.11285
69,552,-0.403281
70,487,-0.0118852
71,552,-0.305288
72,14,-0.251529
73,3865,1.16552
74,12009,0.262082
75,254,0.364453
76,6385,0.179429
77,6865,1.27974
78,141,-0.656603
79,82,-0.0623338
80,708,-0.100666
81,2454,0.0588924
82,1257,0.537041
83,145,-0.265476
84,23,0.483207
85,1362,0.188979
86,18,0.119349
87,476,-0.276812
88,1355,-0.147433
89,2,0.151007
90,124,0.466151
91,374,-0.293108
92,94,-0.248054
93,4058,-0.0728101
94,1290,-0.113335
95,145,-0.249448
96,1890,-0.44367
97,18,0.103732
98,7966,-1.07545
99,14,-0.182614
100,1,-0.667373
101,1,-0.461713
102,145,-0.368501
103,31,0.0663901
104,1293,-0.211982
105,11,-0.0567544
106,1,-0.530901
107,14,-0.193567
108,33,-0.359329
109,1196,0.31278
110,931,0.352713
111,4,0.212693
112,27133,-0.565975
113,145,-0.243362
114,31,0.120174
115,20967,-0.10818
116,11,-0.0613664
117,1,-0.422694
118,18,0.118754
119,70,-0.142644
120,138,0.287216
121,935,0.75867
122,268,0.487177
123,45,-0.677798
124,334,0.793572
125,4,0.276746
126,152,-0.485663
127,63,-0.227735
