sample=221
orig_idx	token_id	token_str	shap_value
4	659	potential	1.98341
32	1243	ruined	1.78221
25	1468	wrong	1.45504
16	918	money	1.26669
35	2859	horrible	1.25956
96	935	make	1.23558
118	2295	ok	1.19256
15	7485	versus	1.17627
60	885	pay	1.10738
69	433	looks	1.07891
64	27345	redford	1.06174
88	27345	redford	1.04231
116	27345	redford	1.02312
57	27345	redford	0.990168
39	27345	redford	0.980073
42	810	villain	0.902399
74	122	just	0.845713
122	57	but	0.819181
125	19	have	0.814334
23	628	making	0.765195
81	268	an	0.737102
97	23	his	0.584621
98	98	character	0.574752
76	4	'	0.50844
65	4	'	0.452824
89	4	'	0.44689
38	1700	robert	0.408324
45	13681	$1	0.395977
107	13681	$1	0.381326
12	166	choice	0.380511
67	13302	boyish	0.350434
115	1700	robert	0.344391
52	126	with	0.302335
114	126	with	0.289455
71	544	all	0.276109
119	2247	says	0.257157
3	31	the	0.254106
31	88	was	0.203543
101	2	i	0.202901
41	31	the	0.178483
10	31	the	0.175499
75	1165	don	0.169933
18	31	the	0.166477
29	31	the	0.157465
34	31	the	0.155718
6	9	a	0.149621
24	31	the	0.136071
120	31	the	0.120408
50	7	to	0.113448
126	7	to	0.113347
59	7	to	0.111425
95	7	to	0.105216
30	71	movie	0.0854036
112	7	to	0.0776387
91	579	acting	0.0682432
72	409	american	0.0653073
43	347	who	0.0650523
117	18	.	0.0597662
100	18	.	0.058647
9	18	.	0.0555683
87	18	.	0.0535559
55	18	.	0.049685
27	18	.	0.0459546
63	18	.	0.0385438
102	40	can	0.0334337
26	233	one	0.0117124
109	13716	000	-0.0084959
21	2753	regret	-0.0106573
68	204	good	-0.0150701
111	13716	000	-0.0223763
47	13716	000	-0.0231962
22	11	of	-0.031568
13	11	of	-0.0395008
7	204	good	-0.0421415
37	11	of	-0.0469384
19	721	angst	-0.0510258
5	11	of	-0.0523773
49	13716	000	-0.0525499
11	722	difficult	-0.0719626
127	306	give	-0.0966237
44	2941	offers	-0.113457
61	222	for	-0.149458
79	47	it	-0.155915
113	2998	sleep	-0.162492
28	156	however	-0.171561
104	47	it	-0.174973
2	407	had	-0.176582
51	2998	sleep	-0.198655
99	3024	menacing	-0.199655
85	14	,	-0.243024
83	14	,	-0.244878
84	10644	threatening	-0.249131
62	47	it	-0.261602
106	14	,	-0.269974
110	14	,	-0.280461
108	14	,	-0.295555
46	14	,	-0.321508
48	14	,	-0.32184
58	416	has	-0.418397
93	226	are	-0.436977
33	167	by	-0.460238
123	310	you	-0.517271
121	2306	lady	-0.518526
77	5	t	-0.544092
78	251	cut	-0.612491
0	70	this	-0.614732
56	103	like	-0.633854
124	599	will	-0.672994
80	145	as	-0.691923
70	33	and	-0.717708
40	145	as	-0.724803
20	33	and	-0.742911
17	33	and	-0.757445
8	63	film	-0.760827
82	14754	unlikeable	-0.879805
86	1	<unk>	-0.934069
53	1	<unk>	-0.965627
103	321	see	-0.968271
90	152	s	-0.984713
94	1	<unk>	-0.9997
92	1	<unk>	-1.00098
36	1	<unk>	-1.03163
66	152	s	-1.04481
54	9256	moore	-1.06706
73	69	charm	-1.26468
1	202	story	-1.34099
105	373	now	-1.78626
14	820	love	-1.82921
