feature_idx,token_id,shap_value
0,31,0.397255
1,4340,1.21588
2,1269,1.42771
3,2432,1.03439
4,70,-0.454576
5,2274,0.591883
6,3646,-0.784646
7,71,0.0784863
8,41,-0.391436
9,282,-0.906429
10,2904,1.22132
11,11,-0.147135
12,555,-0.0274844
13,18,0.109962
14,152,-0.959733
15,18,0.098935
16,2796,1.28497
17,18,0.0894694
18,2,0.222831
19,88,0.221853
20,10076,0.34831
21,645,0.348407
22,7,0.17445
23,321,-0.906904
24,70,-0.407648
25,63,-0.556422
26,90,-0.559673
27,31,0.282231
28,1641,1.57144
29,7305,-0.742024
30,1642,0.599312
31,11,-0.130987
32,1234,0.803836
33,4,0.517392
34,152,-0.914105
35,318,-0.717114
36,14,-0.282021
37,33,-0.774146
38,1632,-0.752967
39,1880,-0.747415
40,47,-0.292516
41,7,0.199565
42,220,0.166467
43,347,0.0365838
44,350,0.589296
45,9,0.0961348
46,308,0.117843
47,7,0.176719
48,321,-0.934244
49,47,-0.255592
50,18,0.117235
51,1354,-0.740578
52,1355,-0.38074
53,14,-0.263157
54,33,-0.69872
55,10139,0.0767576
56,769,0.157546
57,33,-0.692537
58,165,-1.01359
59,525,0.762293
60,376,-0.195005
61,31,0.274363
62,1081,0.488015
63,33,-0.657505
64,343,0.691882
65,7688,0.785045
66,1,-0.812723
67,544,0.245021
68,10468,-0.511039
69,7,0.187548
70,935,1.13867
71,70,-0.340421
72,63,-0.509257
73,9,0.0977347
74,5073,-1.23842
75,574,0.146519
76,0,-0.0125017
77,0,0.00868821
78,0,0.0209937
79,0,0.010302
80,0,0.0266746
81,0,0.00785992
82,0,0.00723378
83,0,0.0144016
84,0,-0.0050672
85,0,0.0245914
86,0,-0.00166711
87,0,0.00625286
88,0,0.0331095
89,0,0.0176709
90,0,0.00871518
91,0,0.0197307
92,0,0.0321963
93,0,0.0147772
94,0,-0.0041063
95,0,0.0265665
96,0,0.0164617
97,0,0.0132817
98,0,0.0118917
99,0,0.0241434
100,0,-0.00367218
101,0,0.012147
102,0,0.00658128
103,0,0.0182166
104,0,0.0218284
105,0,0.0176372
106,0,0.0137217
107,0,0.0150344
108,0,0.01297
109,0,0.0248657
110,0,0.0166933
111,0,0.0263734
112,0,0.0103423
113,0,0.00445436
114,0,0.00592275
115,0,0.0222066
116,0,0.00939967
117,0,0.00684746
118,0,0.00693393
119,0,-0.00804229
120,0,0.00311518
121,0,0.0110411
122,0,0.00873182
123,0,0.0169063
124,0,0.0365788
125,0,-0.00338568
126,0,0.0144134
127,0,0.0275807
