feature_idx,token_id,shap_value
0,2,0.229702
1,1092,-0.679675
2,47,-0.215114
3,41,-0.205917
4,9,0.106423
5,2385,0.533741
6,253,-0.521019
7,126,0.263139
8,3828,-0.263391
9,1750,-0.104613
10,6995,-0.595241
11,33,-0.36903
12,67,-0.267868
13,3828,-0.163511
14,137,-0.300225
15,18,0.058754
16,2267,0.874032
17,198,0.688214
18,347,0.162142
19,5882,-0.198313
20,7,0.180032
21,8,0.469876
22,3553,1.11537
23,82,-0.0671566
24,1234,0.542472
25,1,-0.5153
26,9525,-0.415809
27,837,-0.257464
28,2343,0.315281
29,90,-0.214515
30,586,-0.354121
31,449,0.400071
32,8349,0.709918
33,33,-0.390713
34,2341,0.74432
35,16017,-0.14035
36,236,-0.107002
37,18763,0.606521
38,7304,0.357974
39,633,-0.0565619
40,254,0.501603
41,1168,-0.131032
42,135,-0.251374
43,230,-0.190804
44,14,-0.202435
45,1279,-0.00300679
46,31,0.102844
47,5073,-0.472182
48,18,0.0608242
49,837,-0.279839
50,329,0.685541
51,226,-0.0721536
52,3305,0.27529
53,14,-0.191096
54,33,-0.392518
55,120,0.00655444
56,1,-0.604969
57,226,-0.0999732
58,124,0.468604
59,2638,-0.301563
60,7,0.165068
61,540,-0.157881
62,18,0.0371383
63,102,0.118719
64,26,0.116659
65,14,-0.168136
66,70,-0.114983
67,253,-0.220649
68,124,0.424129
69,5417,0.166534
70,833,-0.128626
71,91,-0.225204
72,7,0.181121
73,114,0.123236
74,82,-0.117775
75,4768,-0.366903
76,126,0.25974
77,1234,0.334325
78,14,-0.178016
79,1506,0.359271
80,11,-0.0740477
81,8676,-0.315866
82,4,0.298739
83,152,-0.274388
84,2108,-0.530988
85,226,-0.0602198
86,14227,0.100695
87,1353,0.520445
88,310,-0.15252
89,601,-0.170583
90,321,-0.437743
91,91,-0.216221
92,47,-0.0419022
93,1321,-0.438056
94,82,-0.0991404
95,31,0.0590215
96,4019,0.00834922
97,18,0.0578878
98,1887,-0.428339
99,2,0.157971
100,1092,-0.583081
101,70,-0.0592335
102,41,-0.192274
103,233,0.0563539
104,11,-0.0664938
105,31,0.0492306
106,235,-0.796118
107,387,-0.0463283
108,832,-0.151989
109,33,-0.297293
110,2,0.197516
111,712,-0.296158
112,1880,-0.365167
113,70,-0.0680552
114,7,0.150444
115,544,0.201831
116,833,-0.117764
117,14,-0.150683
118,347,0.127897
119,103,-0.14667
120,1234,0.389478
121,18,0.0512409
122,1,-0.514998
123,24415,0.544725
124,222,-0.048182
125,83,-0.273668
126,12052,-0.101535
127,1,-0.461796
