feature_idx,token_id,shap_value
0,2,0.257838
1,1924,0.58852
2,306,-0.154562
3,2159,2.22447
4,31,0.250848
5,678,1.79732
6,11,-0.154039
7,31,0.190872
8,2558,-0.852614
9,33,-0.80925
10,796,0.308335
11,4627,-0.417226
12,135,-0.457776
13,230,-0.440428
14,18,0.0180977
15,57,0.709924
16,70,-0.413171
17,41,-0.519084
18,67,-0.46063
19,3395,0.578138
20,18,0.0568705
21,31,0.189564
22,4391,0.81209
23,686,1.2686
24,145,-0.643731
25,39,0.310225
26,2805,0.0421797
27,82,-0.251506
28,31,0.219665
29,73,-0.309738
30,63,-0.613439
31,2675,0.191187
32,87,-0.388143
33,164,-0.464727
34,18,0.0601915
35,31,0.166698
36,4391,0.760928
37,686,1.23934
38,18,0.0696585
39,20,0.736677
40,622,1.63934
41,862,-0.574656
42,5281,0.313568
43,1396,0.289962
44,7,0.112868
45,8,0.446625
46,561,-0.621419
47,321,-0.871738
48,47,-0.240057
49,236,-0.2961
50,70,-0.368697
51,18066,0.568614
52,222,-0.181676
53,31,0.157597
54,2135,-0.406493
55,1973,-0.769995
56,11,-0.139455
57,16151,-0.711083
58,16152,1.19666
59,57,0.638517
60,1124,-0.899538
61,622,1.39995
62,5102,0.317615
63,82,-0.171142
64,233,-0.0490837
65,4,0.392392
66,1,-0.947455
67,4,0.390709
68,41,-0.404033
69,3065,-0.639
70,331,-1.21775
71,254,0.444375
72,18,0.0778099
73,622,1.38226
74,770,-0.246299
75,4,0.39363
76,5,-0.479947
77,970,0.428092
78,5406,1.40345
79,7,0.0858663
80,2152,-0.201825
81,1493,-0.519266
82,22259,-0.679691
83,4,0.40251
84,152,-0.848894
85,98,0.464465
86,376,-0.24377
87,20711,0.385225
88,4,0.463941
89,152,-0.879529
90,18,0.0563644
91,726,-0.00867446
92,331,-1.15664
93,5058,1.39241
94,14,-0.313103
95,82,-0.164499
96,1,-0.936759
97,20710,0.237886
98,20711,0.442032
99,2188,-0.630735
100,9,0.155984
101,15209,1.5532
102,474,-0.366341
103,6316,0.110266
104,7120,-0.770271
105,347,0.0167951
106,1,-0.907093
107,31,0.158022
108,12886,0.466023
109,839,0.684395
110,11,-0.127477
111,1,-0.784627
112,2482,1.40757
113,3113,0.0197814
114,18,0.0290561
115,82,-0.226828
116,70,-0.405725
117,71,0.0367832
118,1493,-0.616147
119,22259,-0.632419
120,1454,-1.25207
121,9,0.095373
122,15209,1.72171
123,474,-0.358394
124,6316,0.133279
125,7120,-0.86634
126,347,0.0323193
127,1,-0.917528
