feature_idx,token_id,shap_value
0,2,0.233002
1,4,0.768987
2,575,-0.00306912
3,1606,-1.14065
4,248,0.368421
5,12748,2.00541
6,167,-0.574619
7,1,-1.07393
8,14,-0.511283
9,347,0.0428058
10,138,0.459285
11,636,0.119146
12,42,-0.585254
13,47,-0.2269
14,599,-0.694875
15,796,0.215625
16,2513,-0.642057
17,107,0.0207461
18,3065,-0.671064
19,18,0.00252427
20,82,-0.156174
21,1419,0.225198
22,391,0.181789
23,14,-0.396752
24,47,-0.188834
25,4,0.456028
26,152,-0.947497
27,2638,-0.876237
28,1801,-0.379476
29,33,-0.639807
30,4927,1.68909
31,18,0.0295615
32,9,0.191003
33,1419,0.261931
34,350,0.521367
35,394,0.388903
36,195,1.12562
37,167,-0.403998
38,31,0.149808
39,945,-1.02909
40,14,-0.391088
41,33,-0.702693
42,1762,0.117425
43,23,0.57744
44,279,0.214324
45,222,-0.126101
46,1240,0.355696
47,18,0.0183469
48,31,0.125408
49,818,1.29871
50,14,-0.371744
51,9,0.191229
52,3655,-1.17838
53,2255,-0.0149529
54,413,0.746511
55,3938,-1.12098
56,15293,-0.325234
57,236,-0.279216
58,1,-0.987875
59,9375,0.843118
60,254,0.471806
61,18,0.028132
62,450,0.0286359
63,4067,1.00963
64,222,-0.160564
65,31,0.0960725
66,5065,0.967054
67,347,0.0505162
68,88,0.198502
69,6147,0.458506
70,82,-0.125613
71,31,0.108523
72,2356,0.812486
73,18,0.0184269
74,31,0.136736
75,820,-1.37725
76,588,0.144716
77,509,-0.952853
78,450,0.0247227
79,3235,0.661615
80,31,0.162327
81,1,-0.909729
82,135,-0.392185
83,708,-0.227567
84,128,2.21006
85,4318,-1.83708
86,331,-1.2165
87,258,0.65357
88,574,0.00165202
89,31,0.119819
90,1419,0.238155
91,4,0.363269
92,152,-0.85826
93,992,0.978152
94,350,0.472624
95,31,0.121347
96,1892,0.107922
97,11,-0.0382331
98,1134,0.0171582
99,82,-0.081719
100,6223,0.302715
101,3938,-1.07562
102,1,-0.959887
103,236,-0.245443
104,21283,0.603147
105,1,-0.940799
106,254,0.423282
107,370,-0.291068
108,386,-1.4093
109,7,0.0541519
110,908,-0.0358646
111,17,0.36065
112,20,0.69257
113,7,0.0573544
114,2219,2.76675
115,15293,-0.230838
116,14,-0.397598
117,57,0.565906
118,7,0.100915
119,358,0.262775
120,31,0.114427
121,1419,0.210869
122,371,0.37816
123,7,0.0447465
124,31,0.150376
125,6266,0.958721
126,18,0.0202506
127,401,0.924404
