sample=254 explainer=permutation target=0 sample_size=128
detokenized_full_text: one of the classic low budget 70 ' s movies , this film was found in a bargain video shop in london for only <unk> . ( interestingly , the package lists the star of the film as ' charles bone ' , who sounds like a porn star , but once the credits role it ' s obvious that the picture is aligned to far the right of the tv screen , so that all the cast members have the last letter missing from their names ) from the moment the narrator lamely introduces us to the situation that the desperate tenants of a grimy new york city apartment block , you know you ' re in for a <unk> ride of <unk> . the direction is
idx	token_id	token_str	shap_value
0	233	one	-0.0061293840408325195
1	11	of	-0.07888221740722656
2	31	the	0.02523648738861084
3	68	classic	-0.21748638153076172
4	973	low	1.3078643083572388
5	105	budget	-0.47181403636932373
6	1446	70	0.23082923889160156
7	4	'	0.3672909140586853
8	152	s	-0.79350346326828
9	149	movies	-0.0013890266418457031
10	14	,	-0.2622556686401367
11	70	this	-0.3582344055175781
12	63	film	-0.29364585876464844
13	88	was	0.19497716426849365
14	43	found	-0.25029492378234863
15	82	in	0.02354639768600464
16	9	a	-0.5432891547679901
17	9645	bargain	-0.10055869817733765
18	1619	video	0.5811229348182678
19	4063	shop	1.814142882823944
20	82	in	-0.022551536560058594
21	5414	london	0.1253368854522705
22	222	for	-0.05824935436248779
23	20	only	0.38471317291259766
24	1	<unk>	-2.6455732583999634
25	18	.	0.14292854070663452
26	236	(	-0.08672499656677246
27	9315	interestingly	2.3878973722457886
28	14	,	-0.3948317766189575
29	31	the	-0.03436398506164551
30	12587	package	-0.4479029178619385
31	15040	lists	-0.04905879497528076
32	31	the	0.05145837366580963
33	1429	star	-0.0713045597076416
34	11	of	-0.11097085475921631
35	31	the	0.1020658016204834
36	63	film	-0.14209210872650146
37	145	as	-0.4319133758544922
38	4	'	0.1695716381072998
39	2282	charles	-1.2628881931304932
40	8378	bone	0.3542223274707794
41	4	'	0.5305035710334778
42	14	,	-0.09775137901306152
43	347	who	0.10725533962249756
44	3046	sounds	-0.021879762411117554
45	103	like	-0.17124122381210327
46	9	a	0.14408457279205322
47	6822	porn	0.11866635084152222
48	1429	star	-0.08212012052536011
49	14	,	-0.1406867504119873
50	57	but	0.504638671875
51	2891	once	-0.1728181391954422
52	31	the	0.03046327829360962
53	5286	credits	0.34373241662979126
54	1257	role	6.398797452449799
55	47	it	0.06815290451049805
56	4	'	0.27782201766967773
57	152	s	-0.2728380560874939
58	1804	obvious	0.084983229637146
59	42	that	-0.10596168041229248
60	31	the	0.0008211731910705566
61	495	picture	-0.6373065710067749
62	41	is	-0.16368797421455383
63	16989	aligned	0.0291900634765625
64	7	to	0.06973922252655029
65	27	far	1.5553746223449707
66	31	the	-0.05424928665161133
67	716	right	-0.6941745281219482
68	11	of	0.007070064544677734
69	31	the	0.0037856101989746094
70	387	tv	0.01951730251312256
71	3252	screen	-0.2376413345336914
72	14	,	-0.19559961557388306
73	26	so	0.14873754978179932
74	42	that	-0.11098283529281616
75	544	all	0.16668975353240967
76	31	the	-0.08908212184906006
77	181	cast	-6.150107681751251
78	839	members	0.3275688886642456
79	19	have	0.31644928455352783
80	31	the	0.01598179340362549
81	767	last	3.609857589006424
82	6993	letter	0.2947474718093872
83	2305	missing	0.13159430027008057
84	376	from	0.00476682186126709
85	837	their	-0.2444751262664795
86	180	names	0.4609719514846802
87	254	)	0.19177865982055664
88	376	from	0.002641916275024414
89	31	the	0.0626375675201416
90	3320	moment	-0.21438899636268616
91	31	the	0.014111876487731934
92	2836	narrator	-2.512835443019867
93	16984	lamely	0.07702374458312988
94	11090	introduces	0.8368155360221863
95	611	us	0.2906111478805542
96	7	to	0.0685189962387085
97	31	the	0.003549814224243164
98	902	situation	-0.47251754999160767
99	42	that	-0.14201007783412933
100	31	the	-0.0038591623306274414
101	834	desperate	0.4375952482223511
102	19269	tenants	-2.3385239839553833
103	11	of	0.0017972588539123535
104	9	a	0.18740427494049072
105	12033	grimy	-0.5455387830734253
106	615	new	-0.2696797251701355
107	4369	york	0.20702522993087769
108	941	city	-1.7545446753501892
109	7962	apartment	-0.6295057535171509
110	3934	block	-0.3691402077674866
111	14	,	-0.11743581295013428
112	310	you	-0.14181748032569885
113	636	know	0.19457215070724487
114	310	you	-0.5073120594024658
115	4	'	0.3562809228897095
116	741	re	-0.07356858253479004
117	82	in	-0.6347867250442505
118	222	for	-1.2659175395965576
119	9	a	0.15213239192962646
120	1	<unk>	-0.33546656370162964
121	1747	ride	0.6079434156417847
122	11	of	-0.00236433744430542
123	1	<unk>	-0.4235469102859497
124	18	.	0.1710583120584488
125	31	the	0.13291394710540771
126	525	direction	0.46102046966552734
127	41	is	-0.11880707740783691
