feature_idx,token_id,shap_value
0,21,0.597157
1,70,-0.36175
2,63,-0.415818
3,90,-0.406747
4,9,0.180904
5,684,0.745731
6,1642,0.687277
7,14,-0.33311
8,31,0.276126
9,960,0.0967432
10,1,-0.768642
11,7305,-0.606481
12,63,-0.424231
13,1642,0.539509
14,1386,-1.04755
15,18,0.0657058
16,39,0.345581
17,9,0.177203
18,3655,-0.921006
19,63,-0.355496
20,18,0.0666503
21,9,0.183214
22,307,-0.904635
23,14,-0.268873
24,16190,-0.12175
25,2502,0.561754
26,50,-0.548212
27,80,0.337081
28,9,0.119359
29,2255,0.158793
30,77,-0.82906
31,768,-0.217562
32,2255,0.190772
33,1022,-0.176027
34,874,0.0780868
35,7,0.137942
36,733,-0.466171
37,22297,1.64391
38,222,-0.127965
39,23,0.459513
40,966,-0.20301
41,18,0.0628813
42,47,-0.228806
43,2600,-0.0182524
44,12357,0.604424
45,131,0.352437
46,6906,0.592231
47,83,-0.386436
48,595,-0.57338
49,3469,-0.220065
50,6165,0.518684
51,597,-0.612414
52,47,-0.22995
53,33,-0.540614
54,222,-0.112078
55,9,0.164695
56,2152,-0.16689
57,2,0.188162
58,510,-0.365197
59,4,0.363864
60,5,-0.233979
61,8985,1.33158
62,167,-0.31162
63,179,0.550243
64,11,-0.111589
65,31,0.188483
66,63,-0.333752
67,3856,0.250141
68,131,0.372367
69,1624,-0.880127
70,18,0.073712
71,9,0.180703
72,474,-0.279332
73,319,-0.0068577
74,63,-0.364102
75,33,-0.511388
76,31,0.219017
77,235,-1.0765
78,856,-0.319178
79,1525,0.00464745
80,63,-0.336118
81,2,0.154623
82,4,0.378514
83,575,0.136872
84,1065,0.455955
85,503,-0.258747
86,3939,0.419584
87,16750,-0.430851
88,18,0.0572613
89,31,0.212757
90,63,-0.316903
91,317,0.415682
92,135,-0.245139
93,7,0.129713
94,1388,0.777591
95,17,0.392504
96,5499,-1.49703
97,31,0.177439
98,177,0.867923
99,1642,0.394931
100,4756,0.683317
101,11,-0.0985764
102,235,-1.22826
103,63,-0.290897
104,33,-0.504416
105,235,-1.13575
106,404,0.0667369
107,18,0.0671044
108,519,0.566492
109,258,0.54663
110,11,-0.112822
111,519,0.466352
112,18,0.0592402
113,0,0.0362
114,0,0.0386052
115,0,0.0358925
116,0,0.0461136
117,0,0.00405534
118,0,0.0297835
119,0,0.0221868
120,0,0.0331959
121,0,0.034219
122,0,0.032604
123,0,0.0257366
124,0,0.0516411
125,0,0.0146144
126,0,0.0664719
127,0,0.0230338
