sample=196 explainer=permutation target=0 sample_size=128
detokenized_full_text: this is a classic example of what happens when a sit com is on tv for far far too long . everything gets tired and the jokes start getting repeated over and over again . ok , from the start , the first couple of series were quite good . you had an entertainment manager ( simon <unk> ) being pursued by his deputy played by ruth <unk> , a cleaning lady wanting to become a yellow coat , an alcoholic <unk> punch and judy man , a bent <unk> , and a stand up comedian . as said earlier , it started well but went on way too long . once simon <unk> left it went downhill fast , you were getting dire story lines , and
idx	token_id	token_str	shap_value
0	70	this	-0.4643930196762085
1	41	is	-0.17817789316177368
2	9	a	-0.040471792221069336
3	68	classic	-0.2915787696838379
4	4397	example	-0.12979388236999512
5	11	of	-0.07639247179031372
6	39	what	0.21439114212989807
7	2675	happens	0.20212265476584435
8	700	when	-0.32354819774627686
9	9	a	0.1714482307434082
10	3359	sit	1.5460244417190552
11	12526	com	0.5380160510540009
12	41	is	-0.21105384826660156
13	135	on	-0.4809413552284241
14	387	tv	-0.06874370574951172
15	222	for	0.07064634561538696
16	27	far	1.4372987151145935
17	27	far	0.387178897857666
18	175	too	0.725800096988678
19	766	long	1.3564573526382446
20	18	.	0.3058290481567383
21	624	everything	-0.5992295145988464
22	350	gets	0.35861313343048096
23	1272	tired	-0.10644644498825073
24	33	and	-0.18450099229812622
25	31	the	0.5185742378234863
26	329	jokes	0.7247341871261597
27	2229	start	0.025837302207946777
28	338	getting	-0.4209333658218384
29	2135	repeated	-0.1777035892009735
30	176	over	-3.376540243625641
31	33	and	-0.25491786003112793
32	176	over	-0.11163216829299927
33	164	again	-0.019289374351501465
34	18	.	-0.002039790153503418
35	2295	ok	0.5839093923568726
36	14	,	-0.3802494704723358
37	376	from	0.024872541427612305
38	31	the	0.058426499366760254
39	2229	start	0.04641270637512207
40	14	,	-1.3577914535999298
41	31	the	0.24341005086898804
42	73	first	-0.06485116481781006
43	1739	couple	3.1600053310394287
44	11	of	-0.08107513189315796
45	2197	series	-1.7062537670135498
46	94	were	-0.29238617420196533
47	1101	quite	0.3380621075630188
48	204	good	-0.17372024059295654
49	18	.	0.03115856647491455
50	310	you	-0.15187150239944458
51	407	had	0.06034958362579346
52	268	an	0.3409222364425659
53	1313	entertainment	-2.0364776849746704
54	7119	manager	0.009952008724212646
55	236	(	-0.019266068935394287
56	11427	simon	-1.0485746562480927
57	1	<unk>	-0.36274003982543945
58	254	)	-0.6629354953765869
59	943	being	-0.09712564945220947
60	13413	pursued	-0.35565394163131714
61	167	by	-0.10879933834075928
62	23	his	0.3713287115097046
63	16323	deputy	-0.6141480356454849
64	2188	played	-0.30871888995170593
65	167	by	-0.030383825302124023
66	6727	ruth	-0.07131367921829224
67	1	<unk>	-0.408765509724617
68	14	,	-0.24883438646793365
69	9	a	0.2535484731197357
70	9486	cleaning	-0.4637793302536011
71	2306	lady	-0.2888994514942169
72	7992	wanting	-0.3885558843612671
73	7	to	0.010602116584777832
74	1395	become	-0.46102094650268555
75	9	a	0.4882091283798218
76	2118	yellow	0.2769637107849121
77	8683	coat	0.14300966262817383
78	14	,	-0.3046269416809082
79	268	an	0.27136898040771484
80	14055	alcoholic	0.9739068746566772
81	1	<unk>	-0.4546496868133545
82	1503	punch	0.6548375487327576
83	33	and	-0.1723618507385254
84	23472	judy	-0.2969779968261719
85	1022	man	-0.21221661567687988
86	14	,	-0.06779360771179199
87	9	a	0.17261791229248047
88	6345	bent	0.33030468225479126
89	1	<unk>	-0.40674471855163574
90	14	,	-0.47219570726156235
91	33	and	-0.30753517150878906
92	9	a	0.09658956527709961
93	3547	stand	-0.4044666290283203
94	195	up	0.3571092486381531
95	11692	comedian	-0.016159474849700928
96	18	.	0.01363953948020935
97	145	as	-0.6956048011779785
98	819	said	-1.097305417060852
99	399	earlier	-0.5038647651672363
100	14	,	-0.2949056625366211
101	47	it	-0.096221923828125
102	2049	started	-0.017368078231811523
103	141	well	-0.3663351535797119
104	57	but	0.6422714330255985
105	317	went	0.20067894458770752
106	135	on	-0.41815875843167305
107	1088	way	0.1998429298400879
108	175	too	0.6761518716812134
109	766	long	0.272714588791132
110	18	.	0.114959716796875
111	2891	once	-0.27082833647727966
112	11427	simon	-0.8200122117996216
113	1	<unk>	-1.7212969064712524
114	797	left	-0.20007860660552979
115	47	it	-0.10583288222551346
116	317	went	0.8656485080718994
117	8742	downhill	0.26584506034851074
118	1483	fast	6.368363201618195
119	14	,	-0.2678017318248749
120	310	you	-0.08634626865386963
121	94	were	-0.23149144649505615
122	338	getting	0.5305497646331787
123	12610	dire	0.23846739530563354
124	202	story	-0.43366551399230957
125	54	lines	0.0425642728805542
126	14	,	-0.15263095498085022
127	33	and	-0.47589462995529175
