feature_idx,token_id,shap_value
0,73,-0.341814
1,272,1.89883
2,14,-0.477531
3,2,0.247053
4,16,0.339913
5,9,0.123304
6,1337,0.520834
7,10,0.0949765
8,11,-0.13545
9,23096,0.127663
10,14,-0.370545
11,33,-0.692863
12,145,-0.699798
13,233,0.0158971
14,2,0.228756
15,599,-0.645064
16,5099,-0.119757
17,44,-0.0246089
18,11,-0.127647
19,83,-0.515406
20,2556,0.389175
21,135,-0.418206
22,23,0.654044
23,2061,0.0985738
24,18,0.162832
25,31,0.284685
26,71,-0.00450442
27,41,-0.275553
28,9,0.0995337
29,203,-0.128914
30,280,-0.0977341
31,71,0.0571345
32,14,-0.342552
33,141,-1.41934
34,100,0.334735
35,126,0.308499
36,2734,0.397528
37,1365,1.03485
38,1803,0.847166
39,14,-0.325542
40,2026,0.95471
41,3853,1.0146
42,7443,-0.384168
43,33,-0.681649
44,1078,-0.306282
45,579,0.0824314
46,18,0.189391
47,373,-1.54895
48,637,0.0379885
49,70,-0.323861
50,71,0.0451079
51,88,0.269041
52,3401,0.448846
53,669,0.410845
54,1647,0.165258
55,107,0.0929181
56,34,0.201348
57,11,-0.0892743
58,31,0.303975
59,35,-0.384609
60,31,0.305358
61,3069,-0.317684
62,4274,1.35269
63,4,0.387281
64,5,-0.550207
65,8,0.442447
66,499,0.72686
67,70,-0.325905
68,204,0.0722549
69,145,-0.534186
70,622,1.64027
71,226,-0.288316
72,87,-0.339273
73,18,0.134209
74,31,0.333899
75,330,0.873724
76,11,-0.122155
77,31,0.257094
78,71,0.0535414
79,41,-0.23028
80,42,-0.437573
81,47,-0.212801
82,650,0.776156
83,31,0.27804
84,1931,-1.02259
85,202,-0.786274
86,191,1.20898
87,376,-0.155498
88,1,-0.825672
89,2061,0.0715967
90,57,0.830386
91,356,0.276541
92,47,-0.256586
93,950,-0.692679
94,33,-0.644601
95,7079,-0.554161
96,624,-0.761056
97,47,-0.203027
98,40,0.0457284
99,14,-0.273694
100,3813,-1.45247
101,121,1.76138
102,376,-0.235608
103,31,0.256245
104,2029,-0.2987
105,226,-0.318342
106,1,-0.784262
107,2305,0.391197
108,131,0.343993
109,7009,0.0118975
110,1101,0.630051
111,9,0.0954964
112,46,-1.34211
113,14,-0.265912
114,31,0.298299
115,93,0.643009
116,226,-0.373716
117,7009,0.047717
118,376,-0.227564
119,31,0.275642
120,2029,-0.309764
121,582,-0.934349
122,14,-0.307578
123,9,0.0864337
124,717,1.23204
125,42,-0.38564
126,2,0.21359
127,1092,-1.00556
