feature_idx,token_id,shap_value
0,499,1.04901
1,9,0.046136
2,7381,0.626502
3,4738,2.58632
4,33,-0.819963
5,499,0.824556
6,31,0.265918
7,1,-0.940974
8,5352,-0.0777042
9,11,-0.100034
10,9,0.0988973
11,19808,-0.350022
12,985,-0.329725
13,14,-0.304436
14,16296,-1.24801
15,11,-0.0923729
16,31,0.242101
17,2192,-0.691509
18,41,-0.431951
19,268,0.747389
20,4158,0.171602
21,1448,-0.371083
22,42,-0.415126
23,1732,-0.762684
24,1,-0.987086
25,18,0.173996
26,736,-1.08374
27,5055,-0.635538
28,33,-0.783346
29,9,0.0985079
30,4761,-0.436524
31,344,-0.042895
32,41,-0.411202
33,1732,-0.804471
34,26837,0.468069
35,167,-0.280349
36,1945,1.97981
37,13714,0.0892381
38,14,-0.293888
39,8681,0.550608
40,788,1.56569
41,14,-0.248438
42,5570,1.0937
43,579,0.100231
44,14,-0.256105
45,33,-0.62843
46,31,0.215814
47,44,0.0748641
48,10622,2.05771
49,33,-0.609281
50,4778,0.0571641
51,7377,0.0211842
52,5055,-0.656448
53,82,-0.19
54,3492,1.17695
55,2068,-0.698566
56,236,-0.203396
57,87,-0.303078
58,14,-0.267987
59,9,0.081834
60,16742,-0.85807
61,41,-0.287854
62,44,0.0712413
63,299,-0.655244
64,17,0.481577
65,122,0.760555
66,9,0.101275
67,16742,-0.695353
68,574,0.157079
69,254,0.51682
70,18,0.189272
71,7373,-1.31149
72,14,-0.293838
73,70,-0.301491
74,41,-0.394286
75,31,0.172317
76,73,-0.205852
77,1,-0.76338
78,2788,-0.0936705
79,63,-0.316452
80,7,0.148673
81,8,0.513911
82,1842,0.471286
83,167,-0.307695
84,9,0.0943697
85,413,0.924902
86,1889,-0.116945
87,2052,-0.0579755
88,18,0.207714
89,1,-0.802341
90,2615,1.07131
91,19,0.717678
92,248,0.450904
93,8570,-0.421337
94,7,0.166942
95,7353,0.363845
96,42,-0.421932
97,450,0.10559
98,631,0.558392
99,8,0.448792
100,145,-0.626056
101,1331,-0.429995
102,33,-0.7204
103,25044,0.279455
104,3634,-0.739898
105,145,-0.496342
106,179,0.783094
107,1022,-0.118927
108,18,0.183306
109,0,0.0346981
110,0,0.0124519
111,0,0.0250999
112,0,0.0169861
113,0,0.0264304
114,0,-0.00471109
115,0,0.0210077
116,0,0.0594465
117,0,0.0292308
118,0,0.0214412
119,0,0.0146505
120,0,0.0361319
121,0,0.0218116
122,0,0.0414897
123,0,0.0474576
124,0,0.0463949
125,0,0.0215308
126,0,0.0533072
127,0,0.0551707
