feature_idx,token_id,shap_value
0,700,-0.455881
1,2,0.159756
2,317,0.803687
3,7,0.134386
4,31,0.334072
5,318,-0.759886
6,14,-0.512691
7,2,0.129126
8,2422,-0.650706
9,17,0.616161
10,228,-0.384462
11,18,0.0761916
12,2,0.1354
13,5888,1.23325
14,207,2.01268
15,80,0.427034
16,70,-0.411695
17,71,-0.0391015
18,57,1.02115
19,47,-0.242414
20,88,0.269175
21,31,0.253245
22,20,0.941639
23,71,-0.0373693
24,2,0.151638
25,631,0.588395
26,321,-1.17483
27,14,-0.412333
28,4,0.506825
29,680,-0.32737
30,2,0.122982
31,88,0.237388
32,82,-0.20771
33,9,0.184368
34,2601,0.539149
35,3355,-1.2725
36,356,0.26498
37,18,0.0700476
38,26,-0.0723853
39,2,0.109484
40,554,-0.139586
41,70,-0.347685
42,71,-0.0661875
43,33,-0.7115
44,2,0.106496
45,88,0.225456
46,12748,2.08329
47,574,0.196694
48,2002,-0.675586
49,1,-0.875134
50,9492,0.0470512
51,1030,0.102816
52,1111,0.146909
53,4,0.380721
54,1,-0.900733
55,41,-0.292758
56,9,0.19004
57,1448,-0.390177
58,783,0.800512
59,31,0.235342
60,615,-0.852819
61,7741,1.06597
62,5521,0.380287
63,33,-0.599801
64,47,-0.341908
65,832,-0.25558
66,47,-0.285427
67,3376,1.54837
68,574,0.181194
69,310,-0.366235
70,321,-1.04129
71,44,0.0544688
72,11,-0.145975
73,31,0.213626
74,552,-0.875631
75,31,0.211937
76,6637,0.837953
77,2672,-0.758723
78,11,-0.141483
79,5521,0.2922
80,14,-0.413819
81,33,-0.684071
82,310,-0.446115
83,321,-0.884014
84,39,0.338564
85,124,0.56194
86,2675,0.342754
87,126,0.23858
88,70,-0.320667
89,615,-0.835236
90,1,-0.916277
91,18,0.0794004
92,31,0.227917
93,1119,-0.176547
94,93,0.765899
95,226,-0.340596
96,1640,-1.31656
97,57,0.770435
98,5493,0.370727
99,78,0.640018
100,18,0.0622104
101,370,-0.447243
102,4,0.445639
103,152,-0.805114
104,31,0.206247
105,2623,1.72359
106,392,-1.17378
107,1326,0.0323017
108,347,0.111972
109,40,0.035788
110,4,0.413912
111,5,-0.499958
112,443,1.05655
113,39,0.301537
114,370,-0.511915
115,321,-0.916822
116,4,0.405752
117,152,-0.879708
118,18,0.055937
119,450,0.012029
120,4,0.361352
121,152,-0.823156
122,9,0.164807
123,1,-0.952998
124,376,-0.219783
125,5521,0.312173
126,347,0.14706
127,4,0.398969
