sample=143
orig_idx	token_id	token_str	shap_value
6	6940	unoriginal	1.68498
64	207	nothing	1.6295
98	609	less	1.50358
97	207	nothing	1.43392
19	1767	mental	1.2842
66	935	make	1.13526
53	4067	falls	1.13018
5	268	an	1.02988
12	19	have	1.02774
32	529	better	1.01736
39	4075	assistance	0.979122
10	1615	many	0.938348
30	628	making	0.822326
82	122	just	0.815154
118	122	just	0.794761
119	19	have	0.731481
109	258	out	0.715455
58	26541	suicidal	0.69697
59	420	girl	0.620969
91	9315	interestingly	0.610291
7	1088	way	0.603964
83	795	wants	0.588464
69	970	even	0.539171
36	1651	doctor	0.515787
72	442	doesn	0.507673
121	8	be	0.439773
122	4078	open	0.404006
37	4	'	0.394387
25	80	about	0.393324
77	9196	happiness	0.390846
14	31	the	0.377683
73	4	'	0.377583
17	2435	suicide	0.367767
2	88	was	0.340052
124	80	about	0.336251
114	31	the	0.298236
125	31	the	0.27527
27	31	the	0.271834
88	88	was	0.264519
23	88	was	0.262062
56	126	with	0.249552
35	31	the	0.244392
79	544	all	0.238357
84	7	to	0.209999
120	7	to	0.181105
107	7	to	0.179328
65	7	to	0.166179
104	9	a	0.153337
57	9	a	0.150528
89	9	a	0.138268
115	308	chance	0.125238
52	347	who	0.11826
49	9	a	0.110895
85	5384	die	0.0993797
127	18	.	0.095649
113	114	get	0.0955478
86	18	.	0.08765
110	637	if	0.0812616
51	1326	guy	0.0796249
101	18	.	0.0774445
99	107	than	0.0690518
8	18	.	0.0677141
106	233	one	0.04534
71	450	she	0.0319913
81	450	she	0.00899833
45	156	however	-0.0170659
112	1394	ever	-0.0216598
9	393	although	-0.0280318
94	1525	comedy	-0.0324643
108	3368	check	-0.0464778
62	1175	stop	-0.0609791
76	222	for	-0.136568
34	11	of	-0.139336
16	11	of	-0.147728
11	149	movies	-0.179867
54	82	in	-0.195436
67	708	her	-0.197354
48	140	follow	-0.238165
96	82	in	-0.247549
41	82	in	-0.254837
44	14	,	-0.296301
116	14	,	-0.302152
26	15381	treating	-0.304114
80	14	,	-0.316355
95	42	that	-0.319695
31	230	them	-0.3231
3	208	original	-0.323333
22	47	it	-0.324004
40	14	,	-0.32707
4	82	in	-0.327943
46	14	,	-0.328129
33	15	because	-0.331671
103	41	is	-0.344198
21	14	,	-0.346346
87	70	this	-0.363553
42	70	this	-0.376058
102	70	this	-0.381957
111	310	you	-0.445905
47	780	we	-0.448987
90	67	very	-0.452569
117	310	you	-0.453534
63	90	at	-0.463896
15	2153	subject	-0.46846
123	1013	minded	-0.47494
126	4845	material	-0.475365
43	63	film	-0.480059
13	4489	tackled	-0.488543
0	70	this	-0.50328
78	90	at	-0.522133
92	1838	cute	-0.527571
74	5	t	-0.541047
93	594	romance	-0.569944
1	63	film	-0.643813
61	599	will	-0.667779
60	33	and	-0.760953
50	10238	depressed	-0.78218
29	33	and	-0.799378
105	2638	fun	-0.840969
70	157	though	-0.841782
38	152	s	-0.881935
24	1606	always	-0.899305
18	33	and	-0.942418
75	77	care	-0.998193
20	1	<unk>	-0.998573
28	15656	patients	-1.02689
55	820	love	-1.41118
100	45	enjoyable	-1.51814
68	1639	happy	-1.66412
