sample=77
orig_idx	token_id	token_str	shap_value
87	9731	slaps	2.32821
92	7897	winds	1.70799
10	19023	bochner	1.65957
23	11947	quietly	1.60857
96	272	off	1.46793
106	1739	couple	1.34948
112	195	up	1.30238
65	2755	complete	1.18569
93	195	up	1.15283
45	195	up	1.0999
48	24794	frowning	1.07855
41	1353	while	1.07183
115	3296	hospital	1.04733
120	4849	revealed	1.04069
49	10374	silence	0.976995
57	5777	rage	0.886425
29	20	only	0.842667
54	19374	bursts	0.82416
68	179	any	0.819619
101	2838	breaking	0.814414
71	76	do	0.795777
111	5943	wakes	0.744636
8	804	handsome	0.689923
47	23	his	0.609855
89	1521	around	0.589551
82	458	head	0.587877
0	12180	bridget	0.581703
27	21362	drink	0.566041
34	4	'	0.552282
46	126	with	0.35705
3	31	the	0.317341
39	796	go	0.278294
80	11355	slams	0.260193
38	1902	minutes	0.251288
76	31	the	0.248377
64	31	the	0.246632
114	31	the	0.24047
97	31	the	0.214295
37	18	.	0.205923
30	7	to	0.187149
11	18	.	0.185481
109	18	.	0.177104
77	1111	c	0.173736
50	18	.	0.171937
70	7	to	0.148263
1	10262	fonda	0.143806
14	450	she	0.112023
122	450	she	0.111456
42	450	she	0.10058
110	450	she	0.098621
105	9	a	0.0971612
56	9	a	0.0803995
84	9	a	0.0795181
66	12220	absence	0.0748948
126	393	although	0.0594736
6	1362	wife	0.0519602
26	9	a	0.0519166
83	740	against	0.0495578
16	667	home	0.0478689
13	9569	afternoon	0.044602
78	1426	word	0.00775721
12	233	one	-0.0292662
107	11	of	-0.0311606
67	11	of	-0.0371618
61	11	of	-0.0377404
7	11	of	-0.0440645
72	26	so	-0.046305
4	7960	sexually	-0.0641976
113	82	in	-0.137483
63	82	in	-0.161033
31	257	find	-0.230186
95	708	her	-0.244146
51	911	suddenly	-0.245118
79	14	,	-0.261252
75	708	her	-0.279248
118	47	it	-0.284886
81	708	her	-0.289241
73	14	,	-0.293504
117	14	,	-0.294579
74	2710	calls	-0.296971
18	2710	calls	-0.300524
125	14	,	-0.301687
88	708	her	-0.305174
121	14	,	-0.309096
5	4186	satisfied	-0.309219
86	14	,	-0.31509
69	2527	reason	-0.317483
102	708	her	-0.322725
90	14	,	-0.332253
60	708	her	-0.335901
21	14	,	-0.336635
58	14	,	-0.337373
119	41	is	-0.337815
52	14	,	-0.352456
53	370	he	-0.369871
33	370	he	-0.38895
100	14	,	-0.391531
28	14	,	-0.391674
17	14	,	-0.393175
127	780	we	-0.398853
40	167	by	-0.4078
123	41	is	-0.415097
32	42	that	-0.486782
55	368	into	-0.493042
91	33	and	-0.55935
2	41	is	-0.560966
20	13455	honey	-0.585102
85	6640	cabinet	-0.598132
103	1300	hand	-0.627376
104	33	and	-0.639783
22	33	and	-0.684876
44	4774	puts	-0.713828
19	363	him	-0.717315
124	4895	deaf	-0.718689
25	363	him	-0.821772
99	1	<unk>	-0.855039
59	1	<unk>	-0.879945
35	152	s	-0.886702
94	1	<unk>	-0.939493
43	1	<unk>	-0.951128
108	1	<unk>	-0.965354
36	1	<unk>	-0.985949
98	1	<unk>	-0.990444
62	1	<unk>	-1.05951
116	509	where	-1.05976
24	1	<unk>	-1.06049
9	4197	hart	-1.34645
15	386	comes	-1.38173
