sample=127
orig_idx	token_id	token_str	shap_value
28	1641	boston	1.57144
2	1269	tragedy	1.42771
16	2796	distribution	1.28497
10	2904	lack	1.22132
1	4340	biggest	1.21588
70	935	make	1.13867
3	2432	surrounding	1.03439
32	1234	women	0.803836
65	7688	rose	0.785045
59	525	direction	0.762293
64	343	funny	0.691882
30	1642	festival	0.599312
5	2274	thoroughly	0.591883
44	350	gets	0.589296
33	4	'	0.517392
62	1081	talented	0.488015
0	31	the	0.397255
21	645	enough	0.348407
20	10076	fortunate	0.34831
27	31	the	0.282231
61	31	the	0.274363
67	544	all	0.245021
18	2	i	0.222831
19	88	was	0.221853
41	7	to	0.199565
69	7	to	0.187548
47	7	to	0.176719
22	7	to	0.17445
42	220	anyone	0.166467
56	769	script	0.157546
75	574	!	0.146519
46	308	chance	0.117843
50	18	.	0.117235
13	18	.	0.109962
15	18	.	0.098935
73	9	a	0.0977347
45	9	a	0.0961348
17	18	.	0.0894694
7	71	movie	0.0784863
55	10139	thoughtful	0.0767576
43	347	who	0.0365838
124	0	<pad>	0.0365788
88	0	<pad>	0.0331095
92	0	<pad>	0.0321963
127	0	<pad>	0.0275807
80	0	<pad>	0.0266746
95	0	<pad>	0.0265665
111	0	<pad>	0.0263734
109	0	<pad>	0.0248657
85	0	<pad>	0.0245914
99	0	<pad>	0.0241434
115	0	<pad>	0.0222066
104	0	<pad>	0.0218284
78	0	<pad>	0.0209937
91	0	<pad>	0.0197307
103	0	<pad>	0.0182166
89	0	<pad>	0.0176709
105	0	<pad>	0.0176372
123	0	<pad>	0.0169063
110	0	<pad>	0.0166933
96	0	<pad>	0.0164617
107	0	<pad>	0.0150344
93	0	<pad>	0.0147772
126	0	<pad>	0.0144134
83	0	<pad>	0.0144016
106	0	<pad>	0.0137217
97	0	<pad>	0.0132817
108	0	<pad>	0.01297
101	0	<pad>	0.012147
98	0	<pad>	0.0118917
121	0	<pad>	0.0110411
112	0	<pad>	0.0103423
79	0	<pad>	0.010302
116	0	<pad>	0.00939967
122	0	<pad>	0.00873182
90	0	<pad>	0.00871518
77	0	<pad>	0.00868821
81	0	<pad>	0.00785992
82	0	<pad>	0.00723378
118	0	<pad>	0.00693393
117	0	<pad>	0.00684746
102	0	<pad>	0.00658128
87	0	<pad>	0.00625286
114	0	<pad>	0.00592275
113	0	<pad>	0.00445436
120	0	<pad>	0.00311518
86	0	<pad>	-0.00166711
125	0	<pad>	-0.00338568
100	0	<pad>	-0.00367218
94	0	<pad>	-0.0041063
84	0	<pad>	-0.0050672
119	0	<pad>	-0.00804229
76	0	<pad>	-0.0125017
12	555	u	-0.0274844
31	11	of	-0.130987
11	11	of	-0.147135
60	376	from	-0.195005
49	47	it	-0.255592
53	14	,	-0.263157
36	14	,	-0.282021
40	47	it	-0.292516
71	70	this	-0.340421
52	1355	performances	-0.38074
8	41	is	-0.391436
24	70	this	-0.407648
4	70	this	-0.454576
72	63	film	-0.509257
68	10468	combine	-0.511039
25	63	film	-0.556422
26	90	at	-0.559673
63	33	and	-0.657505
57	33	and	-0.692537
54	33	and	-0.69872
35	318	cinema	-0.717114
51	1354	terrific	-0.740578
29	7305	international	-0.742024
39	1880	recommend	-0.747415
38	1632	highly	-0.752967
37	33	and	-0.774146
6	3646	delightful	-0.784646
66	1	<unk>	-0.812723
9	282	its	-0.906429
23	321	see	-0.906904
34	152	s	-0.914105
48	321	see	-0.934244
14	152	s	-0.959733
58	165	great	-1.01359
74	5073	winner	-1.23842
