feature_idx,token_id,shap_value
0,1134,0.188741
1,496,0.000793459
2,1525,0.0516203
3,42,-0.413509
4,3,1.15827
5,268,0.72469
6,5764,0.0842862
7,222,-0.144805
8,235,-1.30324
9,2847,0.674247
10,18,0.100139
11,4450,0.133206
12,1489,0.0847628
13,1111,0.151316
14,4432,-0.201374
15,14,-0.254023
16,70,-0.206407
17,1,-0.725823
18,31,0.205537
19,4421,0.253709
20,3360,0.911498
21,9,0.163515
22,615,-0.510085
23,1,-0.646387
24,18,0.0622557
25,82,-0.128981
26,70,-0.192375
27,196,1.71155
28,14,-0.308618
29,31,0.143872
30,2880,-1.43052
31,41,-0.23389
32,908,0.125267
33,4,0.365242
34,152,-0.559385
35,1,-0.612584
36,33,-0.471272
37,4914,0.44922
38,3296,0.927975
39,641,-0.0672017
40,18,0.0863801
41,1872,-0.132252
42,31,0.17164
43,3296,0.897221
44,14,-0.254173
45,15656,-0.510076
46,33,-0.490297
47,1665,0.410103
48,226,-0.210511
49,3237,-0.304891
50,15,-0.0260239
51,837,-0.347681
52,180,0.395167
53,33,-0.491923
54,1,-0.558583
55,226,-0.1963
56,943,-0.198044
57,7009,0.00100209
58,18,0.0663685
59,4432,-0.14568
60,1,-0.665192
61,14,-0.217205
62,3230,-0.364922
63,33,-0.419582
64,1,-0.651103
65,486,0.601819
66,23,0.551111
67,5799,-0.278071
68,33,-0.486377
69,5989,0.0769455
70,145,-0.350372
71,622,1.12679
72,3498,-0.392433
73,102,0.11728
74,33,-0.536498
75,102,0.13906
76,18,0.0743576
77,23,0.456159
78,1168,-0.179956
79,80,0.275149
80,1,-0.643788
81,7,0.12862
82,233,0.0506102
83,11,-0.0976336
84,23,0.538011
85,1615,0.527861
86,5989,0.0800424
87,41,-0.230273
88,936,0.25666
89,7,0.112231
90,1,-0.651595
91,2189,-0.420759
92,18,0.0967837
93,370,-0.266193
94,970,0.471214
95,6121,0.266293
96,33,-0.49528
97,13738,0.347896
98,9,0.133762
99,6351,0.402803
100,515,0.385633
101,335,-0.221253
102,18,0.087485
103,70,-0.158841
104,41,-0.22387
105,233,0.0519722
106,42,-0.266972
107,416,-0.230247
108,7,0.117439
109,8,0.450551
110,1065,0.482719
111,33,-0.403473
112,2137,-0.144529
113,145,-0.317203
114,31,0.170982
115,3764,-0.137672
116,33,-0.4885
117,1,-0.604177
118,226,-0.180745
119,31,0.112091
120,5119,0.515011
121,5207,0.360582
122,82,-0.0855148
123,31,0.139871
124,63,-0.257369
125,18,0.0893042
126,0,0.0380754
127,0,0.0404083
