feature_idx,token_id,shap_value
0,158,0.820436
1,4,0.707208
2,152,-1.14286
3,207,1.45825
4,7,0.02275
5,79,-1.02774
6,2591,2.12301
7,2,0.0687178
8,602,-0.162045
9,83,-0.856821
10,552,-0.918612
11,371,0.189619
12,42,-0.755734
13,70,-0.562112
14,71,-0.213222
15,3019,-0.68258
16,376,-0.461723
17,331,-1.24804
18,18,-0.0606157
19,2,0.0799676
20,4,0.406817
21,742,0.514247
22,17,0.25938
23,5314,-0.389238
24,740,-0.220215
25,1,-0.937755
26,18,-0.0603634
27,5126,-0.150411
28,14,-0.41139
29,2,0.0671225
30,4,0.459807
31,742,0.400604
32,499,0.647182
33,7649,-0.608986
34,18,-0.0916268
35,2,0.0708503
36,597,-0.949483
37,31,0.137209
38,71,-0.187206
39,1396,0.144614
40,18,-0.0765143
41,47,-0.368548
42,442,0.252362
43,4,0.346694
44,5,-0.624751
45,935,0.649328
46,179,0.603904
47,1115,0.478128
48,18,-0.0798593
49,821,0.238679
50,1396,0.166473
51,122,0.375325
52,796,0.120899
53,1521,0.421023
54,33,-0.582049
55,76,0.543657
56,207,1.14934
57,18,-0.0349095
58,622,1.08325
59,4,0.339399
60,741,-0.386104
61,17,0.212017
62,970,0.344624
63,204,-0.101794
64,90,-0.490318
65,15592,0.0674629
66,18,-0.0467255
67,31,0.156954
68,259,0.190875
69,552,-0.736106
70,2,0.0622473
71,4,0.301419
72,742,0.459859
73,122,0.429465
74,782,-0.68916
75,222,-0.277731
76,669,0.375352
77,14,-0.271434
78,1832,0.947979
79,14,-0.242628
80,7,-0.00658271
81,1226,0.374095
82,574,0.0391799
83,57,0.437972
84,47,-0.343775
85,442,0.193907
86,4,0.367829
87,5,-0.536251
88,18,-0.0382322
89,207,0.932352
90,2675,0.137371
91,31,0.13976
92,259,0.2092
93,71,-0.119602
94,18,-0.0401619
95,154,0.0468091
96,2,0.0639177
97,74,-0.132325
98,622,1.22561
99,3338,-0.154363
100,90,-0.541158
101,15592,0.0742357
102,18,-0.0400365
103,2,0.0542231
104,2228,0.59406
105,935,0.631618
106,9,0.0464678
107,71,-0.132239
108,3401,0.188039
109,3337,0.157718
110,195,0.74933
111,25838,-0.257067
112,14,-0.33199
113,33,-0.492182
114,31,0.194419
115,259,0.17521
116,344,-0.0842435
117,599,-0.618611
118,8,0.109283
119,80,0.0573727
120,2811,1.53376
121,31,0.137283
122,19076,0.264888
123,258,0.453263
124,11,-0.111115
125,1,-0.766006
126,16911,0.47518
127,21463,0.163319
