sample=220
orig_idx	token_id	token_str	shap_value
18	2676	boring	1.88194
57	25713	snipers	1.84451
6	1199	cannot	1.81003
122	1465	awful	1.71067
97	2310	cave	1.61579
52	24625	minuscule	1.54427
66	1094	apparently	1.3407
3	1741	afraid	1.33612
28	2421	early	1.27362
54	5633	unconvincing	1.27134
77	1094	apparently	1.1276
7	1897	imagine	1.11372
73	183	actors	1.10502
125	1760	reads	0.95997
37	195	up	0.898945
87	177	top	0.839324
107	12092	medium	0.764627
84	9822	painted	0.729047
114	486	away	0.697662
43	258	out	0.694838
64	486	away	0.677832
108	7682	artillery	0.546071
48	1521	around	0.531696
62	519	ten	0.517803
11	124	really	0.470445
45	1009	whatever	0.397563
65	254	)	0.361182
5	2	i	0.360114
1	2	i	0.349607
60	8	be	0.345869
92	4395	warm	0.325945
41	371	back	0.28204
17	5347	exceptionally	0.236906
72	31	the	0.234198
112	497	few	0.228182
81	126	with	0.224745
47	1753	lying	0.223649
100	31	the	0.223089
90	31	the	0.216012
116	4078	open	0.213785
35	248	been	0.206697
2	16	am	0.195226
121	31	the	0.173332
61	80	about	0.166879
26	8074	reminiscent	0.166659
82	3305	amusing	0.158601
51	31	the	0.153754
109	19800	shells	0.140249
103	31	the	0.136302
78	100	made	0.127886
110	3773	burst	0.123294
46	88	was	0.110745
67	100	made	0.0991097
89	7	to	0.0981935
15	12610	dire	0.0841812
99	7	to	0.0783376
71	7	to	0.0735134
49	18	.	0.0673563
74	347	who	0.066671
59	7	to	0.0589677
123	769	script	0.0570427
9	18	.	0.051677
20	18	.	0.0501449
13	9	a	0.0321896
39	9	a	0.0260709
111	9	a	0.0256171
127	9	a	0.0165512
95	9	a	0.0140286
79	11	of	-0.0411854
113	3731	meters	-0.0429048
63	3731	meters	-0.0521651
44	11	of	-0.0548048
93	484	pool	-0.0564815
68	11	of	-0.0745453
101	8739	survival	-0.0786977
102	11	of	-0.0911811
27	11	of	-0.108001
22	120	some	-0.140233
55	538	set	-0.173135
34	407	had	-0.184456
94	82	in	-0.190766
33	538	set	-0.205427
56	236	(	-0.215769
21	82	in	-0.221617
50	376	from	-0.227062
85	11993	thinly	-0.239958
118	14	,	-0.266077
98	14	,	-0.266305
70	14	,	-0.274563
88	14	,	-0.276844
10	47	it	-0.300126
106	700	when	-0.32943
24	47	it	-0.330393
31	700	when	-0.355577
115	135	on	-0.379317
96	12670	frozen	-0.403765
25	41	is	-0.404148
75	226	are	-0.405731
86	135	on	-0.412716
38	135	on	-0.428838
104	181	cast	-0.439011
12	41	is	-0.45282
83	5264	stereotypes	-0.458983
58	1537	seem	-0.461645
124	42	that	-0.463065
23	1830	ways	-0.480141
19	63	film	-0.49398
30	1174	fiction	-0.526471
4	42	that	-0.564978
119	33	and	-0.584803
126	103	like	-0.60054
53	33	and	-0.640171
14	2677	genuinely	-0.673519
32	190	every	-0.680707
16	33	and	-0.745981
105	1	<unk>	-0.777675
69	1	<unk>	-0.791976
40	1912	hollywood	-0.802683
80	1	<unk>	-0.876686
0	33	and	-0.905269
8	1124	why	-0.908706
76	582	also	-0.923888
117	2490	ground	-1.19802
120	36	finally	-1.21823
42	46	lot	-1.34455
91	5200	oddly	-1.38969
29	1173	science	-1.49767
36	4318	knocked	-1.979
