sample=239
orig_idx	token_id	token_str	shap_value
122	1465	awful	2.1557
97	622	they	1.6631
10	11095	relative	1.32382
29	1739	couple	1.31829
3	57	but	1.04753
104	6571	backing	0.946768
31	825	days	0.904947
64	122	just	0.874824
127	57	but	0.861646
78	342	part	0.8571
36	268	an	0.818339
18	623	got	0.814566
38	254	)	0.805395
37	4145	extra	0.730319
106	628	making	0.705308
47	946	second	0.646531
45	19	have	0.605414
101	19	have	0.602064
5	138	would	0.58904
52	17	not	0.576188
85	623	got	0.565326
6	8	be	0.536298
22	31	the	0.438627
99	4	'	0.436148
76	8	be	0.416843
7	1753	lying	0.405577
20	796	go	0.379268
116	31	the	0.374574
89	31	the	0.346701
55	9064	plan	0.34579
4	2	i	0.316677
74	100	made	0.313574
82	4764	plus	0.311849
54	2	i	0.277876
34	2	i	0.274683
40	2	i	0.264229
84	2	i	0.258084
95	408	released	0.257018
42	7	to	0.256137
63	2	i	0.242307
58	7	to	0.231954
43	5384	die	0.224172
19	7	to	0.211214
41	114	get	0.205941
69	7	to	0.194315
28	9	a	0.164565
12	9	a	0.161974
46	9	a	0.160442
102	9	a	0.153414
67	88	was	0.147748
86	9	a	0.137121
112	88	was	0.136318
11	88	was	0.133271
9	9	a	0.124559
35	88	was	0.122352
119	579	acting	0.119955
93	88	was	0.117707
77	9	a	0.108699
111	311	truly	0.0838169
81	18	.	0.0452611
39	18	.	0.0424293
96	18	.	0.017664
8	18	.	0.014444
114	18	.	-0.00150786
62	18	.	-0.0162996
1	18	.	-0.0280327
2	18	.	-0.0331959
0	18	.	-0.0368506
109	26	so	-0.0737798
121	26	so	-0.0791543
90	71	movie	-0.0926181
26	71	movie	-0.10266
79	11	of	-0.115445
87	491	copy	-0.125569
98	770	didn	-0.155627
24	11	of	-0.161046
48	11	of	-0.161434
51	14	,	-0.162486
88	11	of	-0.169467
30	11	of	-0.177227
83	14	,	-0.194796
32	236	(	-0.194917
107	70	this	-0.198921
68	264	awesome	-0.199965
15	14	,	-0.208004
21	540	watch	-0.213581
126	14	,	-0.232977
27	222	for	-0.245176
105	700	when	-0.245664
120	41	is	-0.257083
25	70	this	-0.268617
123	41	is	-0.272982
72	149	movies	-0.288177
17	780	we	-0.305115
14	3913	member	-0.312932
65	947	thought	-0.327193
71	91	how	-0.33805
73	226	are	-0.358552
53	42	that	-0.373232
60	17517	anytime	-0.420571
66	47	it	-0.424324
92	47	it	-0.425292
110	47	it	-0.42721
124	3065	beyond	-0.443543
91	2891	once	-0.448873
80	47	it	-0.497297
23	692	production	-0.520465
108	63	film	-0.520651
49	3252	screen	-0.556088
117	581	writing	-0.556989
100	5	t	-0.562667
56	135	on	-0.569308
57	136	moving	-0.591897
75	33	and	-0.700609
44	33	and	-0.776796
118	33	and	-0.782804
59	1912	hollywood	-0.78292
50	552	time	-0.814371
61	1732	soon	-0.826453
33	33	and	-0.827664
115	1124	why	-0.830819
16	33	and	-0.922297
13	2180	crew	-0.964401
70	321	see	-1.01684
103	1475	studio	-1.02677
125	331	me	-1.20538
94	36	finally	-1.23267
113	723	independent	-1.75794
