sample=234
orig_idx	token_id	token_str	shap_value
64	183	actors	1.49862
25	1557	based	1.44385
33	613	person	1.20816
50	21600	subtleties	1.06292
6	78	people	0.966026
67	22018	renowned	0.961077
8	19	have	0.803576
35	5341	knowing	0.727174
1	138	would	0.719529
40	343	funny	0.656498
9	1065	seen	0.582055
46	17	not	0.539997
34	17	not	0.532398
15	17	not	0.463205
36	80	about	0.455569
45	631	could	0.445884
4	31	the	0.431485
55	248	been	0.357196
52	31	the	0.342615
49	31	the	0.337571
37	31	the	0.333445
63	31	the	0.329025
62	544	all	0.320964
27	1713	massive	0.305812
57	1337	huge	0.289537
48	544	all	0.272968
24	88	was	0.26925
0	2	i	0.230894
56	9	a	0.179589
3	7	to	0.175953
7	347	who	0.149627
13	347	who	0.146479
32	9	a	0.132015
69	18	.	0.0634813
31	18	.	0.0552538
51	18	.	0.0538109
14	154	did	0.0398388
102	0	<pad>	0.00224903
101	0	<pad>	0.00138809
94	0	<pad>	-0.00118183
96	0	<pad>	-0.0022574
108	0	<pad>	-0.00283425
86	0	<pad>	-0.00319579
84	0	<pad>	-0.00368734
53	71	movie	-0.00535465
107	0	<pad>	-0.00751017
80	0	<pad>	-0.0077821
110	0	<pad>	-0.0078494
11	71	movie	-0.00797106
93	0	<pad>	-0.00835362
115	0	<pad>	-0.00876979
90	0	<pad>	-0.00922548
70	0	<pad>	-0.0093813
112	0	<pad>	-0.0104101
71	0	<pad>	-0.0108105
111	0	<pad>	-0.0109507
76	0	<pad>	-0.0112597
99	0	<pad>	-0.0114994
74	0	<pad>	-0.0127696
81	0	<pad>	-0.0133267
72	0	<pad>	-0.0136872
95	0	<pad>	-0.0141511
106	0	<pad>	-0.0141771
77	0	<pad>	-0.0144725
100	0	<pad>	-0.0148944
75	0	<pad>	-0.0156617
105	0	<pad>	-0.0169742
124	0	<pad>	-0.0173048
78	0	<pad>	-0.0174045
91	0	<pad>	-0.0174286
87	0	<pad>	-0.0179108
119	0	<pad>	-0.0188322
114	0	<pad>	-0.0190881
103	0	<pad>	-0.0194656
127	0	<pad>	-0.0196442
88	0	<pad>	-0.0204847
41	7240	references	-0.0217864
89	0	<pad>	-0.0219521
122	0	<pad>	-0.0232287
79	0	<pad>	-0.0234375
104	0	<pad>	-0.0244688
126	0	<pad>	-0.0246043
83	0	<pad>	-0.0246373
121	0	<pad>	-0.0251559
109	0	<pad>	-0.0254179
118	0	<pad>	-0.0256622
116	0	<pad>	-0.0262058
113	0	<pad>	-0.0262682
125	0	<pad>	-0.0278582
82	0	<pad>	-0.0282521
85	0	<pad>	-0.0308871
73	0	<pad>	-0.0319161
97	0	<pad>	-0.0320747
98	0	<pad>	-0.0392994
117	0	<pad>	-0.0405561
120	0	<pad>	-0.0416557
92	0	<pad>	-0.0422009
123	0	<pad>	-0.0445331
30	1466	words	-0.0631831
21	1862	normal	-0.0783807
47	140	follow	-0.183806
5	11870	foreign	-0.195534
59	82	in	-0.241419
22	15	because	-0.250885
42	82	in	-0.255019
68	87	here	-0.296918
16	1553	understand	-0.307825
43	70	this	-0.308382
10	70	this	-0.31515
19	47	it	-0.325805
23	47	it	-0.342563
54	416	has	-0.348591
65	226	are	-0.368701
20	41	is	-0.415053
17	47	it	-0.418758
18	42	that	-0.499642
29	135	on	-0.516486
39	4350	cultural	-0.524228
44	63	film	-0.538181
26	135	on	-0.547228
61	33	and	-0.648946
58	1470	success	-0.697526
60	1586	france	-0.818697
12	33	and	-0.878704
2	79	say	-0.885549
38	1555	french	-0.888247
28	1454	plays	-1.31045
66	141	well	-1.37718
