sample=67
orig_idx	token_id	token_str	shap_value
1	272	off	1.89883
101	121	scenes	1.76138
70	622	they	1.64027
62	4274	wouldn	1.35269
124	717	thing	1.23204
86	191	line	1.20898
37	1365	special	1.03485
41	3853	sound	1.0146
40	2026	nice	0.95471
75	330	problem	0.873724
38	1803	effects	0.847166
90	57	but	0.830386
82	650	takes	0.776156
66	499	half	0.72686
22	23	his	0.654044
115	93	characters	0.643009
110	1101	quite	0.630051
6	1337	huge	0.520834
52	3401	called	0.448846
65	8	be	0.442447
53	669	something	0.410845
36	2734	nifty	0.397528
107	2305	missing	0.391197
20	2556	critic	0.389175
63	4	'	0.387281
108	131	or	0.343993
4	16	am	0.339913
34	100	made	0.334735
74	31	the	0.333899
35	126	with	0.308499
60	31	the	0.305358
58	31	the	0.303975
114	31	the	0.298299
25	31	the	0.284685
83	31	the	0.27804
91	356	then	0.276541
119	31	the	0.275642
51	88	was	0.269041
77	31	the	0.257094
103	31	the	0.256245
3	2	i	0.247053
14	2	i	0.228756
126	2	i	0.21359
56	34	lord	0.201348
46	18	.	0.189391
54	1647	else	0.165258
24	18	.	0.162832
73	18	.	0.134209
9	23096	tolkien	0.127663
5	9	a	0.123304
28	9	a	0.0995337
23	2061	books	0.0985738
111	9	a	0.0954964
7	10	fan	0.0949765
55	107	than	0.0929181
123	9	a	0.0864337
45	579	acting	0.0824314
68	204	good	0.0722549
89	2061	books	0.0715967
31	71	movie	0.0571345
78	71	movie	0.0535414
117	7009	changed	0.047717
98	40	can	0.0457284
50	71	movie	0.0451079
48	637	if	0.0379885
13	233	one	0.0158971
109	7009	changed	0.0118975
26	71	movie	-0.00450442
17	44	most	-0.0246089
57	11	of	-0.0892743
30	280	adventure	-0.0977341
16	5099	base	-0.119757
76	11	of	-0.122155
18	11	of	-0.127647
29	203	standard	-0.128914
8	11	of	-0.13545
87	376	from	-0.155498
97	47	it	-0.203027
81	47	it	-0.212801
118	376	from	-0.227564
79	41	is	-0.23028
102	376	from	-0.235608
92	47	it	-0.256586
113	14	,	-0.265912
99	14	,	-0.273694
27	41	is	-0.275553
71	226	are	-0.288316
104	2029	book	-0.2987
44	1078	fine	-0.306282
122	14	,	-0.307578
120	2029	book	-0.309764
61	3069	reviews	-0.317684
105	226	are	-0.318342
49	70	this	-0.323861
39	14	,	-0.325542
67	70	this	-0.325905
72	87	here	-0.339273
0	73	first	-0.341814
32	14	,	-0.342552
10	14	,	-0.370545
116	226	are	-0.373716
42	7443	track	-0.384168
59	35	rings	-0.384609
125	42	that	-0.38564
21	135	on	-0.418206
80	42	that	-0.437573
2	14	,	-0.477531
19	83	my	-0.515406
69	145	as	-0.534186
64	5	t	-0.550207
95	7079	hollywoods	-0.554161
94	33	and	-0.644601
15	599	will	-0.645064
43	33	and	-0.681649
93	950	goes	-0.692679
11	33	and	-0.692863
12	145	as	-0.699798
96	624	everything	-0.761056
106	1	<unk>	-0.784262
85	202	story	-0.786274
88	1	<unk>	-0.825672
121	582	also	-0.934349
127	1092	think	-1.00556
84	1931	basic	-1.02259
112	46	lot	-1.34211
33	141	well	-1.41934
100	3813	numerous	-1.45247
47	373	now	-1.54895
