sample=208
orig_idx	token_id	token_str	shap_value
58	1409	poorly	2.30859
115	1465	awful	1.84669
13	4880	extreme	1.76002
96	559	such	1.60143
54	8513	redeeming	1.59919
3	333	watching	1.59589
32	272	off	1.45414
121	1619	video	1.31137
28	1171	monster	1.1678
43	11203	disgusting	1.0015
61	6468	laughably	0.979351
101	369	house	0.970378
8	1157	group	0.924116
119	3556	renting	0.843688
11	1106	despite	0.72726
30	944	turned	0.723783
44	791	ending	0.629827
98	1144	teen	0.569842
95	1065	seen	0.469431
6	126	with	0.452401
93	4	'	0.449609
48	131	or	0.417579
23	17	not	0.409713
65	2707	bloody	0.391954
103	13172	wax	0.388226
81	17	not	0.382951
22	88	was	0.355924
116	2509	understanding	0.349863
64	15397	sickeningly	0.322381
99	5236	horrors	0.303554
37	88	was	0.293415
113	126	with	0.276096
24	31	the	0.27183
38	31	the	0.249399
59	100	made	0.245798
114	31	the	0.231731
70	31	the	0.228207
106	31	the	0.220076
120	31	the	0.219706
126	31	the	0.217865
49	31	the	0.217686
7	9	a	0.204265
18	18	.	0.195277
109	31	the	0.193825
67	31	the	0.186161
27	9	a	0.179978
76	18	.	0.175843
45	18	.	0.164449
2	7	to	0.151286
39	1440	horrendous	0.151211
73	588	scene	0.139733
5	71	movie	0.125906
34	71	movie	0.12439
0	2	i	0.117246
40	579	acting	0.0935875
88	445	makes	0.0799087
71	4797	gratuitous	0.0650947
94	575	ve	0.0526566
77	127	no	0.0418662
53	127	no	0.0278273
90	3688	hate	0.0107527
72	250	final	-0.00895257
69	11	of	-0.0314077
9	11	of	-0.0419634
79	47	it	-0.0443448
102	11	of	-0.0778124
46	814	within	-0.0805196
26	11	of	-0.0864529
21	47	it	-0.0929549
36	47	it	-0.102671
56	47	it	-0.124561
15	222	for	-0.152338
85	1888	horror	-0.15577
19	156	however	-0.195064
86	149	movies	-0.195247
84	222	for	-0.195339
17	149	movies	-0.214664
10	838	friends	-0.222209
16	1888	horror	-0.258657
83	2048	dislike	-0.262387
63	14	,	-0.279222
35	14	,	-0.282837
57	41	is	-0.292682
104	14	,	-0.292967
51	14	,	-0.300886
78	14	,	-0.310281
122	14	,	-0.312094
123	310	you	-0.319151
47	14	,	-0.320094
80	41	is	-0.34066
20	14	,	-0.359969
60	14	,	-0.361154
112	310	you	-0.363796
107	255	fact	-0.367698
91	70	this	-0.373062
25	1593	shock	-0.385186
14	2048	dislike	-0.397313
33	70	this	-0.4146
52	416	has	-0.433706
87	42	that	-0.448087
124	226	are	-0.450992
118	167	by	-0.463353
117	42	that	-0.484794
4	70	this	-0.513847
108	42	that	-0.525461
29	42	that	-0.546029
110	63	film	-0.576256
111	2161	leaves	-0.595854
82	83	my	-0.598377
66	33	and	-0.60943
41	33	and	-0.610479
100	145	as	-0.618014
42	1062	absolutely	-0.639902
62	11045	scripted	-0.642228
12	83	my	-0.707291
105	282	its	-0.752777
55	1	<unk>	-0.779478
50	1	<unk>	-0.891162
97	2664	wonderful	-0.913343
92	1	<unk>	-0.918121
74	1	<unk>	-0.976119
68	6547	inclusion	-1.02551
75	331	me	-1.04746
31	331	me	-1.10736
89	331	me	-1.1076
1	1	<unk>	-1.23359
127	3243	creators	-1.45534
125	898	supporting	-1.47637
