sample=174
orig_idx	token_id	token_str	shap_value
122	197	bad	1.48661
40	3037	experiment	1.45548
62	3143	according	1.38266
7	24480	rash	1.34989
98	1739	couple	1.34438
32	2265	killer	1.14883
89	199	?	1.14623
25	992	death	0.994702
105	3565	chris	0.991503
118	2228	might	0.931579
60	159	blood	0.930474
1	9487	texas	0.851417
42	6327	cosmic	0.843186
46	268	an	0.776618
124	57	but	0.758414
52	268	an	0.757654
39	1372	nasa	0.722299
19	6331	college	0.717288
95	6468	laughably	0.707227
18	684	local	0.689
69	4736	synopsis	0.668837
116	449	night	0.644724
45	10716	mutated	0.614139
101	4735	jr	0.562194
79	10716	mutated	0.547759
76	124	really	0.527225
49	944	turned	0.487979
106	254	)	0.460271
58	5773	thirst	0.448828
73	631	could	0.41758
75	3040	creature	0.40138
86	4	'	0.40138
127	4	'	0.393814
113	254	)	0.376803
81	5958	returning	0.371018
67	4	'	0.353443
10	5362	killings	0.345474
97	7261	1960s	0.332724
9	2393	mysterious	0.318723
5	126	with	0.30815
56	126	with	0.286963
119	8	be	0.277679
77	8	be	0.267719
14	31	the	0.264094
94	126	with	0.254966
17	31	the	0.234771
20	18	.	0.226684
74	31	the	0.225152
71	131	or	0.223793
70	18	.	0.213832
24	31	the	0.206986
27	31	the	0.201955
37	18	.	0.200816
102	18	.	0.200554
21	31	the	0.19132
35	31	the	0.184827
31	31	the	0.183499
91	766	long	0.178628
64	31	the	0.175114
126	1165	don	0.172509
123	71	movie	0.143478
63	7	to	0.0670214
55	4984	machine	-0.0102414
6	9	a	-0.0151159
90	9	a	-0.0294924
120	9	a	-0.033954
57	9	a	-0.0405114
78	9	a	-0.0424576
38	9	a	-0.0514987
83	9	a	-0.0616663
0	9	a	-0.0692206
85	19194	noah	-0.0822319
96	3202	straight	-0.0945559
13	11	of	-0.1
30	11	of	-0.108325
8	11	of	-0.155319
103	236	(	-0.185163
59	222	for	-0.195389
54	242	killing	-0.20358
12	120	some	-0.211592
110	236	(	-0.216045
50	47	it	-0.225903
66	15347	sleeve	-0.229192
34	222	for	-0.229985
15	1667	students	-0.24482
115	1207	suggests	-0.246323
43	26349	rays	-0.246466
109	7664	davis	-0.259041
93	14	,	-0.259252
11	4377	involving	-0.272913
16	376	from	-0.282137
41	4377	involving	-0.283006
92	2424	opening	-0.284188
125	14	,	-0.292189
61	14	,	-0.299172
72	14	,	-0.313044
114	14	,	-0.314286
82	376	from	-0.316266
100	3936	baker	-0.381684
2	662	community	-0.427239
51	368	into	-0.431289
65	493	dvd	-0.447623
22	4692	sheriff	-0.492819
44	416	has	-0.522636
99	12	ralph	-0.528664
111	145	as	-0.533478
107	33	and	-0.553819
112	23472	judy	-0.55589
3	41	is	-0.569293
104	145	as	-0.613739
48	33	and	-0.705504
29	6913	identity	-0.714377
47	10085	ape	-0.777703
108	10738	dorothy	-0.857935
121	1	<unk>	-0.867311
33	4540	responsible	-0.874143
84	1	<unk>	-0.896635
88	8807	ark	-0.939081
26	7107	discovers	-0.946524
87	152	s	-0.948957
23	6715	investigating	-0.959406
68	152	s	-0.95956
80	1	<unk>	-0.993635
28	13178	startling	-1.05489
117	17401	fright	-1.10716
4	5224	beset	-1.1521
53	13567	unstoppable	-1.21464
36	7656	murders	-1.64795
