sample=0
orig_idx	token_id	token_str	shap_value
22	11410	batch	1.94286
30	1104	miss	1.79444
8	333	watching	1.31615
116	17184	madonna	1.25292
72	272	off	1.24917
2	76	do	1.10749
74	27	far	1.04639
106	935	make	0.927458
24	5286	credits	0.905906
66	57	but	0.776262
60	20	only	0.749174
0	1009	whatever	0.738103
56	3635	marvel	0.727755
89	1803	effects	0.669169
18	1521	around	0.641067
84	158	there	0.635746
70	2595	pull	0.616767
50	3206	bunch	0.598266
96	124	really	0.595603
98	421	going	0.572817
29	124	really	0.565142
41	1642	festival	0.523923
57	124	really	0.516187
110	1642	festival	0.51486
5	4	'	0.511578
31	669	something	0.425367
59	17	not	0.414759
27	4	'	0.378929
104	4	'	0.36016
115	126	with	0.340386
25	131	or	0.308972
88	131	or	0.279265
12	31	the	0.256547
28	1230	ll	0.243448
45	88	was	0.228258
4	1165	don	0.217848
20	31	the	0.209719
113	88	was	0.194397
119	88	was	0.191739
76	31	the	0.188405
80	31	the	0.187996
38	31	the	0.171613
49	31	the	0.164616
69	40	can	0.164223
46	31	the	0.157406
109	31	the	0.15188
75	3157	above	0.150217
103	528	couldn	0.133913
13	71	movie	0.12455
112	450	she	0.123636
68	450	she	0.113383
101	18	.	0.108082
55	9	a	0.106784
82	450	she	0.105171
118	450	she	0.0960779
32	574	!	0.0938263
78	18	.	0.0896671
51	18	.	0.0892629
86	127	no	0.0849109
117	18	.	0.0835291
16	574	!	0.077179
91	26	so	0.0654709
36	71	movie	0.0632649
108	7	to	0.0594556
126	26	so	0.0526824
73	26	so	0.0384109
99	222	for	-0.0525523
19	222	for	-0.0557405
7	1175	stop	-0.0654296
23	11	of	-0.0698964
48	11	of	-0.097395
62	11	of	-0.119961
107	47	it	-0.132238
71	47	it	-0.132887
97	708	her	-0.161825
15	176	over	-0.170172
63	708	her	-0.171031
34	554	saw	-0.172361
9	700	when	-0.173768
67	15	because	-0.188813
44	47	it	-0.195636
124	9277	gawd	-0.199176
61	15	because	-0.200277
111	15	because	-0.204059
65	14	,	-0.218996
100	47	it	-0.241451
95	41	is	-0.258769
125	14	,	-0.260622
122	14	,	-0.274651
21	73	first	-0.277379
90	14	,	-0.289451
58	14	,	-0.294371
33	780	we	-0.297308
85	94	were	-0.310662
93	310	you	-0.313652
79	90	at	-0.330051
35	70	this	-0.337296
54	41	is	-0.340018
37	90	at	-0.349227
105	5	t	-0.374858
3	14	,	-0.3762
43	947	thought	-0.396759
123	83	my	-0.466424
83	819	said	-0.466915
14	41	is	-0.471581
26	310	you	-0.484649
40	63	film	-0.508563
10	310	you	-0.516046
121	33	and	-0.521985
17	7339	hang	-0.529043
1	310	you	-0.558142
6	5	t	-0.613068
42	33	and	-0.658676
81	1	<unk>	-0.65884
92	624	everything	-0.660293
39	1	<unk>	-0.706548
94	321	see	-0.812578
11	1092	think	-0.820021
102	1	<unk>	-0.846732
87	20409	wires	-0.857633
52	1	<unk>	-0.864073
114	4933	dancing	-0.916407
120	1296	excellent	-1.13766
77	2490	ground	-1.14569
47	235	best	-1.37116
127	58	beautiful	-1.54167
53	18545	weber	-1.55143
64	187	performance	-1.58714
