sample=59
orig_idx	token_id	token_str	shap_value
105	3833	folks	1.23398
92	1094	apparently	1.18232
5	268	an	0.788949
64	122	just	0.77643
48	2026	nice	0.770989
29	3471	15	0.766157
63	2228	might	0.752037
121	2341	4	0.732248
119	7264	excess	0.661151
106	19	have	0.604058
60	1334	told	0.575724
89	209	which	0.562241
44	268	an	0.551322
15	10357	expressed	0.540894
19	23	his	0.502856
57	254	)	0.461303
54	17	not	0.457303
18	80	about	0.451839
83	23	his	0.448663
1	88	was	0.445772
65	8	be	0.429086
21	4	'	0.384292
117	669	something	0.381067
27	4	'	0.37176
100	126	with	0.362265
66	798	feeling	0.340132
114	126	with	0.333721
93	248	been	0.332781
82	126	with	0.329765
74	497	few	0.328181
104	821	these	0.326116
26	450	she	0.203519
0	2	i	0.199901
75	1902	minutes	0.191738
127	2255	young	0.159817
98	7	to	0.159576
78	2255	young	0.157453
38	31	the	0.146885
39	2255	young	0.146376
59	2	i	0.140733
8	18	.	0.13755
73	9	a	0.133719
107	9	a	0.129909
115	9	a	0.122269
20	3705	daughter	0.119501
58	18	.	0.111581
25	18	.	0.106687
103	18	.	0.0990795
125	31	the	0.0973928
122	1529	feet	0.0923149
70	1860	concerns	0.0815896
46	319	family	0.0797412
67	31	the	0.0750864
101	31	the	0.073083
77	31	the	0.0721105
68	1862	normal	0.0710583
53	637	if	0.0696566
91	407	had	0.0589591
110	667	home	0.040794
71	156	however	0.00119741
43	376	from	-0.0216843
120	11	of	-0.0246362
85	11	of	-0.0265068
79	1022	man	-0.043047
96	120	some	-0.0536803
24	871	friend	-0.0662914
7	871	friend	-0.0666243
9	487	after	-0.0694621
95	222	for	-0.0710063
40	1022	man	-0.0729689
16	120	some	-0.0818176
118	82	in	-0.100484
10	9484	dinner	-0.132396
12	1750	talking	-0.164905
123	14	,	-0.169969
52	236	(	-0.176452
113	14	,	-0.18065
81	14	,	-0.181143
36	14	,	-0.187373
23	2483	boy	-0.205057
88	14	,	-0.211089
49	14	,	-0.216902
47	14	,	-0.227076
34	14	,	-0.228293
30	14	,	-0.2307
11	14	,	-0.233731
86	70	this	-0.238346
72	14	,	-0.243946
32	14	,	-0.244701
90	370	he	-0.255074
62	370	he	-0.255703
41	41	is	-0.259457
13	14	,	-0.263662
76	565	later	-0.266252
17	11479	reservations	-0.272422
6	423	old	-0.28535
102	3460	others	-0.29417
99	5393	share	-0.297166
116	3252	screen	-0.31544
14	370	he	-0.318768
3	14	,	-0.319317
84	493	dvd	-0.353859
94	12274	anxious	-0.355057
55	145	as	-0.35673
111	3186	theater	-0.363895
37	33	and	-0.382291
124	33	and	-0.38354
61	363	him	-0.417623
4	1963	visiting	-0.420247
126	595	two	-0.444283
97	552	time	-0.467491
112	13212	set-up	-0.502873
51	1	<unk>	-0.533662
22	152	s	-0.557001
109	1	<unk>	-0.579054
108	1	<unk>	-0.584009
35	1	<unk>	-0.586168
28	152	s	-0.58743
69	1	<unk>	-0.591637
80	7063	arrived	-0.634203
87	2233	flick	-0.646206
50	582	also	-0.651259
42	582	also	-0.708951
2	1	<unk>	-0.743746
45	1296	excellent	-0.781519
31	58	beautiful	-1.12889
56	580	smart	-1.19453
33	580	smart	-1.24437
