sample=238
orig_idx	token_id	token_str	shap_value
69	2679	stories	1.2462
63	1343	plot	1.21403
13	1116	idea	1.10589
16	731	expect	1.07463
61	195	up	1.04044
42	14792	initially	1.03818
119	1559	conversation	0.838765
52	57	but	0.822763
32	19	have	0.682099
88	268	an	0.636437
71	1615	many	0.61605
35	1908	flaws	0.591456
75	93	characters	0.581802
107	15055	perfected	0.547039
121	23	his	0.511908
86	254	)	0.507578
46	17	not	0.494601
14	39	what	0.475279
111	23	his	0.460573
106	1149	ship	0.405212
89	11195	astronaut	0.393014
104	2601	small	0.387569
65	679	giving	0.352459
8	28338	farscape	0.347934
68	371	back	0.341992
24	126	with	0.334007
80	126	with	0.309004
100	28338	farscape	0.300384
33	100	made	0.28436
19	88	was	0.28281
120	126	with	0.280162
95	15002	launch	0.271022
60	3042	setting	0.267212
124	3879	jack	0.245033
10	2	i	0.223992
49	28338	farscape	0.222122
4	31	the	0.221988
40	2	i	0.221458
18	2	i	0.209559
84	3694	ben	0.209481
1	2	i	0.195332
41	2997	missed	0.187074
62	31	the	0.167459
15	7	to	0.165421
37	7	to	0.162898
70	7	to	0.149166
66	31	the	0.139122
47	9	a	0.13292
94	7	to	0.123733
117	9	a	0.121026
103	9	a	0.1203
77	31	the	0.110475
99	31	the	0.106157
73	31	the	0.104406
43	18	.	0.0938419
114	18	.	0.0779891
12	127	no	0.0760583
76	18	.	0.0679926
17	18	.	0.0673521
118	4838	revealing	0.0644925
26	18	.	0.0458499
11	407	had	0.0116713
6	2168	episode	0.00222603
78	2168	episode	-0.0125435
50	2168	episode	-0.0260994
59	11368	efficiently	-0.0451979
91	5675	scientist	-0.0602763
7	11	of	-0.0639466
3	554	saw	-0.0700406
72	11	of	-0.0788974
30	156	however	-0.103347
112	871	friend	-0.106601
53	47	it	-0.108743
54	1883	deserves	-0.109095
56	222	for	-0.125988
98	82	in	-0.144978
31	14	,	-0.163324
87	14	,	-0.168913
23	4186	satisfied	-0.172239
45	41	is	-0.178095
51	14	,	-0.180182
83	236	(	-0.184992
29	14	,	-0.193749
25	18850	premiere	-0.201338
123	14	,	-0.207864
2	73	first	-0.214091
92	14	,	-0.221473
44	18850	premiere	-0.228191
102	14	,	-0.237731
0	700	when	-0.249379
9	14	,	-0.271117
126	14	,	-0.271876
108	167	by	-0.279372
101	25328	module	-0.29305
5	18850	premiere	-0.303551
57	3591	successfully	-0.324533
116	416	has	-0.32475
39	42	that	-0.337763
81	889	john	-0.379335
36	1673	apparent	-0.379472
79	1749	begins	-0.381892
122	2307	father	-0.401617
110	33	and	-0.465394
22	33	and	-0.479784
96	368	into	-0.490372
90	33	and	-0.494556
58	33	and	-0.505281
64	33	and	-0.525485
127	33	and	-0.525999
115	1	<unk>	-0.531749
113	1	<unk>	-0.537227
85	1	<unk>	-0.584769
109	1	<unk>	-0.58813
55	6850	credit	-0.604373
125	1	<unk>	-0.664645
93	7006	preparing	-0.69952
67	1931	basic	-0.704585
48	165	great	-0.734158
82	1	<unk>	-0.741137
28	1	<unk>	-0.790811
27	4198	subsequent	-0.808278
74	7521	regular	-0.81118
21	316	impressed	-0.831448
20	6811	immensely	-0.854803
38	331	me	-0.933046
34	3813	numerous	-1.09092
97	1123	space	-1.1282
105	1123	space	-1.14783
