sample=187
orig_idx	token_id	token_str	shap_value
37	1905	plain	2.00175
3	622	they	1.75393
6	1434	brother	1.71721
12	1044	common	1.44472
17	622	they	1.36974
72	622	they	1.33884
112	1434	brother	1.26003
29	622	they	1.19936
94	1434	brother	1.16564
21	199	?	1.15965
61	1434	brother	1.13659
67	622	they	1.11746
119	1434	brother	1.03732
31	199	?	0.971395
48	159	blood	0.871807
30	76	do	0.859644
42	57	but	0.762392
73	3	won	0.737522
25	342	part	0.728551
126	179	any	0.680452
47	449	night	0.601349
102	258	out	0.599388
78	1615	many	0.598353
76	19	have	0.566797
90	1845	beginning	0.494527
125	623	got	0.471906
98	2434	whether	0.456046
74	4	'	0.440014
107	1845	beginning	0.397817
123	4	'	0.363455
10	3587	became	0.353395
121	970	even	0.346489
27	39	what	0.334399
5	17	not	0.329185
103	131	or	0.302083
118	23	his	0.30186
104	17	not	0.285569
46	767	last	0.274136
69	17	not	0.263884
39	5041	barren	0.261411
101	3722	coming	0.217777
117	126	with	0.182694
109	1459	maybe	0.15375
0	2	i	0.152266
43	2	i	0.151789
110	31	the	0.128109
59	31	the	0.128031
54	18	.	0.122077
92	31	the	0.115627
91	18	.	0.114746
65	18	.	0.107984
108	18	.	0.106395
88	31	the	0.103466
106	31	the	0.103094
56	1134	another	0.0894131
81	31	the	0.0814572
41	18	.	0.0741001
15	766	long	0.072345
115	766	long	0.0717873
13	18	.	0.0699311
28	247	should	0.0275861
83	9013	hearts	0.00477178
2	637	if	0.000560018
49	1118	relationship	-0.00221677
40	1466	words	-0.00480249
22	637	if	-0.0149051
66	637	if	-0.0371056
122	40	can	-0.0993655
97	11	of	-0.100072
36	26	so	-0.111905
114	26	so	-0.11363
84	11	of	-0.113662
32	26	so	-0.115768
77	26	so	-0.124512
45	8986	cried	-0.142962
19	1019	keep	-0.146536
57	1426	word	-0.161079
18	40	can	-0.163128
55	82	in	-0.177786
79	3905	forbidden	-0.182001
127	3444	praise	-0.187081
71	14	,	-0.219853
35	14	,	-0.261934
58	14	,	-0.273699
95	41	is	-0.283158
1	2082	guess	-0.283346
63	67	very	-0.284467
89	67	very	-0.311884
99	370	he	-0.333281
33	9072	natural	-0.346632
62	41	is	-0.347237
26	14	,	-0.351896
23	780	we	-0.353723
87	90	at	-0.35443
100	41	is	-0.363019
105	90	at	-0.369175
11	67	very	-0.37167
24	94	were	-0.375496
113	943	being	-0.424811
20	70	this	-0.438887
16	94	were	-0.452773
120	33	and	-0.508129
7	70	this	-0.508862
68	226	are	-0.513512
64	1838	cute	-0.517069
75	5	t	-0.520209
124	5	t	-0.555804
53	63	film	-0.578391
38	33	and	-0.611564
85	837	their	-0.619483
4	226	are	-0.642286
14	91	how	-0.642467
111	115	little	-0.678918
9	599	will	-0.691083
50	5543	brotherhood	-0.720329
8	63	film	-0.735463
86	981	own	-0.739262
116	552	time	-0.745274
93	18608	elder	-0.75679
44	961	almost	-0.782437
60	18608	elder	-0.838525
52	1	<unk>	-0.882393
80	1	<unk>	-0.909177
82	1	<unk>	-0.920416
96	19774	doubtful	-1.18513
51	820	love	-1.24693
34	1010	feelings	-1.28804
70	378	brothers	-1.4819
