sample=152
orig_idx	token_id	token_str	shap_value
3	2159	sequels	2.22447
5	678	benefit	1.79732
122	15209	boorish	1.72171
40	622	they	1.63934
101	15209	boorish	1.5532
112	2482	country	1.40757
78	5406	bother	1.40345
61	622	they	1.39995
93	5058	explain	1.39241
73	622	they	1.38226
23	686	same	1.2686
37	686	same	1.23934
58	16152	bunny	1.19666
22	4391	exact	0.81209
36	4391	exact	0.760928
39	20	only	0.736677
15	57	but	0.709924
109	839	members	0.684395
59	57	but	0.638517
1	1924	usually	0.58852
19	3395	poor	0.578138
51	18066	accounts	0.568614
108	12886	uptight	0.466023
85	98	character	0.464465
88	4	'	0.463941
45	8	be	0.446625
71	254	)	0.444375
98	20711	dangerfield	0.442032
77	970	even	0.428092
83	4	'	0.40251
75	4	'	0.39363
65	4	'	0.392392
67	4	'	0.390709
87	20711	dangerfield	0.385225
62	5102	threw	0.317615
42	5281	younger	0.313568
25	39	what	0.310225
10	796	go	0.308335
43	1396	kids	0.289962
0	2	i	0.257838
4	31	the	0.250848
97	20710	rodney	0.237886
28	31	the	0.219665
31	2675	happens	0.191187
7	31	the	0.190872
21	31	the	0.189564
35	31	the	0.166698
107	31	the	0.158022
53	31	the	0.157597
100	9	a	0.155984
124	6316	estate	0.133279
44	7	to	0.112868
103	6316	estate	0.110266
121	9	a	0.095373
79	7	to	0.0858663
72	18	.	0.0778099
38	18	.	0.0696585
34	18	.	0.0601915
20	18	.	0.0568705
90	18	.	0.0563644
26	2805	happened	0.0421797
117	71	movie	0.0367832
126	347	who	0.0323193
114	18	.	0.0290561
113	3113	club	0.0197814
14	18	.	0.0180977
105	347	who	0.0167951
91	726	let	-0.00867446
64	233	one	-0.0490837
110	11	of	-0.127477
56	11	of	-0.139455
6	11	of	-0.154039
2	306	give	-0.154562
95	82	in	-0.164499
63	82	in	-0.171142
52	222	for	-0.181676
80	2152	change	-0.201825
115	82	in	-0.226828
48	47	it	-0.240057
86	376	from	-0.24377
74	770	didn	-0.246299
27	82	in	-0.251506
49	236	(	-0.2961
29	73	first	-0.309738
94	14	,	-0.313103
123	474	real	-0.358394
102	474	real	-0.366341
50	70	this	-0.368697
32	87	here	-0.388143
68	41	is	-0.404033
116	70	this	-0.405725
54	2135	repeated	-0.406493
16	70	this	-0.413171
11	4627	easy	-0.417226
13	230	them	-0.440428
12	135	on	-0.457776
18	67	very	-0.46063
33	164	again	-0.464727
76	5	t	-0.479947
17	41	is	-0.519084
81	1493	jackie	-0.519266
41	862	wanted	-0.574656
30	63	film	-0.613439
118	1493	jackie	-0.616147
46	561	able	-0.621419
99	2188	played	-0.630735
119	22259	mason	-0.632419
69	3065	beyond	-0.639
24	145	as	-0.643731
82	22259	mason	-0.679691
57	16151	bugs	-0.711083
55	1973	presence	-0.769995
104	7120	owner	-0.770271
111	1	<unk>	-0.784627
9	33	and	-0.80925
84	152	s	-0.848894
8	2558	doubt	-0.852614
125	7120	owner	-0.86634
47	321	see	-0.871738
89	152	s	-0.879529
60	1124	why	-0.899538
106	1	<unk>	-0.907093
127	1	<unk>	-0.917528
96	1	<unk>	-0.936759
66	1	<unk>	-0.947455
92	331	me	-1.15664
70	331	me	-1.21775
120	1454	plays	-1.25207
