feature_idx,token_id,shap_value
0,2661,-1.03563
1,11684,-0.526148
2,4,0.53224
3,152,-0.715648
4,10370,-0.966343
5,82,-0.097775
6,999,1.65555
7,4716,0.649505
8,1,-0.849527
9,236,-0.20165
10,14500,-0.749272
11,135,-0.250392
12,6518,-0.331808
13,1174,-0.2688
14,254,0.600524
15,11020,-0.411681
16,258,0.780538
17,135,-0.271495
18,23,0.558489
19,981,-0.486109
20,236,-0.233491
21,6254,-0.600807
22,18,0.10194
23,5,-0.22656
24,18,0.106508
25,950,-0.550674
26,1,-0.77869
27,18,0.0874559
28,1,-0.686311
29,18,0.0766677
30,70,-0.290883
31,552,-0.482199
32,254,0.529787
33,222,-0.117896
34,70,-0.196118
35,1,-0.567246
36,1555,-0.579379
37,4738,1.50447
38,18,0.109254
39,2252,-0.470709
40,25841,-0.41793
41,41,-0.233851
42,1,-0.678717
43,14,-0.264855
44,937,0.362015
45,14109,0.397555
46,1,-0.729983
47,347,0.0852425
48,416,-0.211108
49,1,-0.622499
50,176,-0.189087
51,7,0.0657934
52,1586,-0.464108
53,376,-0.0478446
54,31,0.120867
55,555,0.0628661
56,18,0.0823825
57,152,-0.515702
58,18,0.117929
59,90,-0.254666
60,31,0.156611
61,17738,0.837201
62,11,-0.0957919
63,268,0.457949
64,423,-0.248295
65,871,-0.104667
66,18,0.0996091
67,158,0.518433
68,370,-0.249074
69,17655,0.473394
70,195,1.06329
71,126,0.266051
72,9,0.200627
73,23508,0.672439
74,2180,-0.647452
75,11,-0.0782216
76,4001,0.182763
77,258,0.57989
78,15391,0.306928
79,347,0.0474464
80,14,-0.283524
81,126,0.266278
82,115,-0.585415
83,131,0.275153
84,127,0.0730024
85,2160,0.218857
86,14,-0.229942
87,1092,-0.48929
88,622,1.21339
89,40,0.166778
90,15124,-0.413767
91,272,0.906552
92,9,0.202957
93,8384,0.775856
94,8336,-0.0603195
95,245,0.207982
96,11,-0.085768
97,7542,-0.314215
98,10544,0.203958
99,135,-0.190404
100,9,0.178908
101,1555,-0.446608
102,3495,1.31165
103,4440,-0.0834868
104,18,0.103489
105,1,-0.601328
106,416,-0.204496
107,25978,-0.4358
108,31,0.126919
109,17873,-0.554402
110,1005,0.0668973
111,1468,0.778788
112,1954,0.414309
113,42,-0.262264
114,11684,-0.287558
115,4862,0.0989748
116,26,0.0655322
117,141,-0.791197
118,82,-0.108479
119,17477,0.568777
120,3349,0.526481
121,14,-0.216305
122,20,0.662515
123,242,-0.124489
124,13245,-0.838009
125,41,-0.23714
126,17,0.467793
127,204,-0.00317032
