feature_idx,token_id,shap_value
0,2,0.152266
1,2082,-0.283346
2,637,0.000560018
3,622,1.75393
4,226,-0.642286
5,17,0.329185
6,1434,1.71721
7,70,-0.508862
8,63,-0.735463
9,599,-0.691083
10,3587,0.353395
11,67,-0.37167
12,1044,1.44472
13,18,0.0699311
14,91,-0.642467
15,766,0.072345
16,94,-0.452773
17,622,1.36974
18,40,-0.163128
19,1019,-0.146536
20,70,-0.438887
21,199,1.15965
22,637,-0.0149051
23,780,-0.353723
24,94,-0.375496
25,342,0.728551
26,14,-0.351896
27,39,0.334399
28,247,0.0275861
29,622,1.19936
30,76,0.859644
31,199,0.971395
32,26,-0.115768
33,9072,-0.346632
34,1010,-1.28804
35,14,-0.261934
36,26,-0.111905
37,1905,2.00175
38,33,-0.611564
39,5041,0.261411
40,1466,-0.00480249
41,18,0.0741001
42,57,0.762392
43,2,0.151789
44,961,-0.782437
45,8986,-0.142962
46,767,0.274136
47,449,0.601349
48,159,0.871807
49,1118,-0.00221677
50,5543,-0.720329
51,820,-1.24693
52,1,-0.882393
53,63,-0.578391
54,18,0.122077
55,82,-0.177786
56,1134,0.0894131
57,1426,-0.161079
58,14,-0.273699
59,31,0.128031
60,18608,-0.838525
61,1434,1.13659
62,41,-0.347237
63,67,-0.284467
64,1838,-0.517069
65,18,0.107984
66,637,-0.0371056
67,622,1.11746
68,226,-0.513512
69,17,0.263884
70,378,-1.4819
71,14,-0.219853
72,622,1.33884
73,3,0.737522
74,4,0.440014
75,5,-0.520209
76,19,0.566797
77,26,-0.124512
78,1615,0.598353
79,3905,-0.182001
80,1,-0.909177
81,31,0.0814572
82,1,-0.920416
83,9013,0.00477178
84,11,-0.113662
85,837,-0.619483
86,981,-0.739262
87,90,-0.35443
88,31,0.103466
89,67,-0.311884
90,1845,0.494527
91,18,0.114746
92,31,0.115627
93,18608,-0.75679
94,1434,1.16564
95,41,-0.283158
96,19774,-1.18513
97,11,-0.100072
98,2434,0.456046
99,370,-0.333281
100,41,-0.363019
101,3722,0.217777
102,258,0.599388
103,131,0.302083
104,17,0.285569
105,90,-0.369175
106,31,0.103094
107,1845,0.397817
108,18,0.106395
109,1459,0.15375
110,31,0.128109
111,115,-0.678918
112,1434,1.26003
113,943,-0.424811
114,26,-0.11363
115,766,0.0717873
116,552,-0.745274
117,126,0.182694
118,23,0.30186
119,1434,1.03732
120,33,-0.508129
121,970,0.346489
122,40,-0.0993655
123,4,0.363455
124,5,-0.555804
125,623,0.471906
126,179,0.680452
127,3444,-0.187081
