feature_idx,token_id,shap_value
0,1615,1.00562
1,19,1.08957
2,1,-0.902258
3,396,-0.541127
4,79,-0.74524
5,396,-0.451197
6,164,-0.256021
7,15,-0.159587
8,47,-0.138943
9,41,-0.331968
10,17,0.492006
11,268,0.671727
12,10823,1.63004
13,4181,-0.683984
14,71,0.131366
15,18,0.171394
16,14841,-0.461832
17,14,-0.26615
18,47,-0.130785
19,41,-0.23953
20,11428,-0.645307
21,42,-0.351869
22,31,0.207749
23,2231,-0.133797
24,1,-0.777213
25,7,0.0995534
26,31,0.225929
27,1,-0.737596
28,4181,-0.642073
29,4463,1.56999
30,18,0.126225
31,393,0.0594014
32,31,0.18769
33,63,-0.414232
34,1073,-0.236759
35,17,0.333943
36,19,0.755855
37,9,0.0730225
38,1,-0.765029
39,4475,1.43198
40,14,-0.271315
41,47,-0.104464
42,41,-0.251308
43,1307,0.280763
44,42,-0.284625
45,31,0.161015
46,11149,-0.562932
47,1846,1.85881
48,90,-0.280477
49,31,0.113622
50,1,-0.70381
51,11,-0.0704959
52,31,0.177119
53,63,-0.29704
54,41,-0.208202
55,397,-0.32076
56,7,0.126764
57,8,0.476537
58,31,0.166339
59,14636,-0.0645778
60,588,0.151618
61,18,0.168783
62,47,-0.124646
63,138,0.292785
64,19,0.798893
65,248,0.317684
66,2067,0.164077
67,222,-0.0568263
68,1,-0.642484
69,7,0.0669347
70,1175,0.00307828
71,31,0.117196
72,2231,-0.11219
73,376,-0.0502304
74,987,-0.758834
75,9,0.112605
76,1,-0.712446
77,33,-0.44544
78,1844,0.472497
79,4475,1.19211
80,14,-0.245978
81,8017,0.642848
82,468,-0.752688
83,31,0.130435
84,1,-0.663934
85,12173,0.286969
86,18,0.15221
87,6217,0.26709
88,13184,-0.737133
89,41,-0.264805
90,135,-0.260163
91,1078,-0.167296
92,1214,0.393763
93,145,-0.397663
94,31,0.138618
95,10229,-0.0951301
96,3572,-0.689391
97,6466,-0.116499
98,33,-0.509975
99,70,-0.258127
100,63,-0.329631
101,41,-0.238813
102,380,-0.346819
103,529,0.577507
104,107,0.152813
105,1890,-0.477884
106,127,0.0601992
107,14,-0.198151
108,21219,0.00914596
109,14,-0.191599
110,310,-0.247655
111,20,0.602334
112,148,0.828076
113,541,-0.183984
114,33,-0.466255
115,17915,-0.215345
116,226,-0.253621
117,1807,0.0448993
118,18,0.133412
119,393,0.0562713
120,14,-0.199555
121,1,-0.621519
122,41,-0.228489
123,397,-0.32464
124,7,0.0866123
125,8,0.523082
126,9,0.123261
127,6955,0.734766
