feature_idx,token_id,shap_value
0,11768,-0.568337
1,1596,-0.0444874
2,18,0.069779
3,1,-1.01124
4,14,-0.365236
5,131,0.501769
6,10214,0.108586
7,2,0.206413
8,601,-0.39668
9,296,2.05109
10,4540,-0.723156
11,222,-0.183992
12,1596,0.079057
13,18,0.113275
14,1,-0.939718
15,17,0.547188
16,4309,-1.14686
17,23,0.461423
18,20250,-0.294166
19,4155,0.654982
20,11,-0.0570697
21,943,-0.411444
22,8472,-0.67991
23,6406,-1.28672
24,167,-0.333657
25,5471,-1.04409
26,27996,0.647537
27,2,0.180193
28,76,0.962807
29,17,0.519245
30,636,0.0642686
31,310,-0.411503
32,14,-0.281118
33,33,-0.606425
34,26,0.099456
35,1199,1.47982
36,1168,-0.214537
37,135,-0.423837
38,303,1.39935
39,98,0.461044
40,222,-0.198451
41,544,0.325761
42,2,0.185305
43,636,0.0465236
44,14,-0.271538
45,310,-0.402627
46,306,0.0120974
47,7,0.122815
48,1,-0.735247
49,33,-0.558581
50,661,-0.824465
51,115,-0.710049
52,423,-0.350923
53,3205,-0.261034
54,3865,1.66275
55,31,0.143902
56,3872,0.507737
57,18,0.0784999
58,685,-0.580448
59,14,-0.29519
60,2,0.192495
61,2615,1.02651
62,18316,-0.400434
63,14,-0.263373
64,222,-0.210192
65,31,0.149372
66,1044,1.2696
67,204,0.0952364
68,14,-0.279327
69,42,-0.524559
70,310,-0.421432
71,396,-0.464347
72,2047,-0.0215088
73,1134,0.177121
74,2847,0.78815
75,145,-0.544448
76,766,0.25424
77,145,-0.499949
78,310,-0.414805
79,148,0.698657
80,18,0.0645722
81,358,0.27897
82,422,1.0802
83,31,0.150756
84,1,-0.687563
85,14,-0.270302
86,5077,-0.34334
87,486,0.781181
88,376,-0.0904657
89,31,0.168022
90,1,-0.722389
91,574,0.154262
92,637,0.084179
93,310,-0.378407
94,14394,-0.523681
95,7,0.135647
96,23347,0.609622
97,31,0.158716
98,17739,-0.212271
99,11,-0.0423687
100,7582,-0.776507
101,2012,-0.753608
102,14,-0.333325
103,2,0.151731
104,19,0.574938
105,21,0.350001
106,9,0.178217
107,71,0.0680252
108,131,0.415047
109,595,-0.587926
110,82,-0.166309
111,83,-0.548343
112,749,-0.257331
113,14,-0.242751
114,33,-0.565337
115,2,0.155952
116,443,0.827802
117,310,-0.373896
118,599,-0.36336
119,257,-0.0910704
120,83,-0.584469
121,1,-0.7068
122,20548,2.15381
123,2270,1.89114
124,18,0.0825724
125,76,0.788901
126,17,0.553554
127,506,0.299261
