feature_idx,token_id,shap_value
0,2229,0.0655741
1,126,0.465492
2,31,0.269637
3,344,-0.0843231
4,42,-0.729134
5,310,-0.628582
6,599,-0.747416
7,76,0.965197
8,1832,1.59368
9,7,0.108987
10,7038,0.760038
11,303,1.45195
12,1052,0.253566
13,820,-1.71336
14,126,0.370674
15,9,0.143061
16,5477,-0.28666
17,18,0.108992
18,4317,1.16486
19,82,-0.120972
20,303,1.54659
21,3980,-1.51442
22,9495,-0.62756
23,11,-0.0441199
24,9,0.13251
25,1,-1.07323
26,3669,-0.12642
27,236,-0.298951
28,463,-0.383348
29,4,0.424068
30,5,-0.587364
31,70,-0.444462
32,31,0.231587
33,514,-0.499134
34,42,-0.588442
35,3258,-1.08804
36,7446,-0.111518
37,18,0.139912
38,13211,1.53439
39,16490,-0.557553
40,376,-0.294327
41,31,0.222695
42,434,1.97931
43,7469,0.997201
44,82,-0.13922
45,1,-0.952571
46,254,0.494863
47,18,0.110007
48,4317,0.982247
49,82,-0.146947
50,31,0.227284
51,255,-0.427338
52,42,-0.556185
53,31,0.194662
54,1119,-0.205848
55,98,0.52735
56,14,-0.411256
57,627,0.396214
58,11,-0.0463163
59,6849,0.127803
60,120,-0.203272
61,1088,0.530811
62,7,0.0639175
63,13047,-0.121797
64,31,0.234774
65,2255,0.0191359
66,413,0.923742
67,14,-0.349319
68,2480,1.82614
69,82,-0.121544
70,15766,0.95133
71,17204,0.0352468
72,14,-0.388573
73,372,-0.872308
74,370,-0.420705
75,712,-0.818286
76,3306,-0.697924
77,1892,0.112546
78,7,0.0173434
79,365,0.397102
80,33,-0.671687
81,416,-0.417453
82,7,0.0719411
83,1,-0.818765
84,70,-0.51313
85,5966,1.42978
86,1343,1.58885
87,637,-0.0298421
88,370,-0.387573
89,40,0.107538
90,935,1.00757
91,31,0.184278
92,420,0.484241
93,4,0.37207
94,152,-0.939162
95,2307,-0.552695
96,2893,-0.660815
97,14,-0.357928
98,356,0.171261
99,661,-0.969683
100,363,-0.94154
101,17906,0.746255
102,14,-0.387942
103,450,0.0365396
104,599,-0.618002
105,6235,-0.451104
106,363,-0.836667
107,18,0.111269
108,31,0.196261
109,330,0.748605
110,41,-0.398504
111,42,-0.47027
112,44,-0.00176891
113,11,-0.0129153
114,31,0.18771
115,1393,1.4029
116,226,-0.449818
117,2594,-0.513052
118,33,-0.713997
119,5741,0.00506029
120,18,0.132051
121,220,0.174734
122,126,0.234987
123,499,0.684568
124,9,0.115323
125,3012,0.203658
126,138,0.414268
127,19,0.79586
