feature_idx,token_id,shap_value
0,2,0.136727
1,2525,-0.570277
2,407,0.0206338
3,31,0.233225
4,4433,0.369585
5,11,-0.0769659
6,4309,-0.792549
7,1596,0.000527399
8,18,0.0960395
9,1,-0.672803
10,90,-0.317391
11,31,0.137699
12,13432,-1.29664
13,1,-0.67975
14,63,-0.30948
15,1642,0.507335
16,222,-0.104618
17,31,0.153251
18,555,0.0564194
19,18,0.107044
20,152,-0.45384
21,18,0.0979011
22,11685,0.507564
23,11,-0.0546639
24,70,-0.153587
25,63,-0.316732
26,18,0.0770409
27,17,0.464335
28,20,0.757194
29,88,0.301637
30,370,-0.254064
31,8482,-0.110233
32,645,0.335271
33,7,0.139734
34,1,-0.572936
35,83,-0.306155
36,491,-0.0769046
37,11,-0.075205
38,10928,0.486911
39,10929,0.360732
40,14,-0.28779
41,370,-0.215188
42,3019,-0.413073
43,31,0.115525
44,552,-0.382217
45,7,0.113135
46,3996,0.162918
47,120,-0.0773853
48,2763,-0.659854
49,80,0.357783
50,31,0.131201
51,63,-0.25449
52,604,0.208336
53,3185,-0.320749
54,31,0.105143
55,3404,1.26409
56,222,-0.0905899
57,9,0.181697
58,3746,-0.0944202
59,3737,0.579939
60,18,0.0745658
61,2,0.0653733
62,88,0.329457
63,26,0.00286369
64,316,-0.534253
65,167,-0.231047
66,31,0.133694
67,63,-0.237585
68,42,-0.173719
69,2,0.0951382
70,85,-0.0588034
71,47,-0.0938432
72,145,-0.312216
73,31,0.109998
74,1,-0.574689
75,167,-0.194764
76,209,0.516392
77,7,0.0882554
78,146,-0.0434538
79,544,0.216078
80,476,-0.349748
81,25,0.390642
82,2,0.107607
83,407,0.038302
84,1065,0.427653
85,90,-0.217262
86,31,0.119037
87,1642,0.416381
88,18,0.0693994
89,47,-0.0663681
90,88,0.306886
91,3063,-0.365698
92,33,-0.35353
93,136,-0.195117
94,14,-0.267572
95,1163,0.013196
96,7039,-0.857179
97,33,-0.354871
98,7309,-0.143135
99,18,0.0823651
100,31,0.151133
101,63,-0.243596
102,894,-0.69219
103,31,0.0961787
104,202,-0.483057
105,11,-0.0857164
106,91,-0.333684
107,9,0.165601
108,2255,0.150596
109,1022,-0.0634362
110,14,-0.244925
111,236,-0.155274
112,4386,0.681292
113,612,-0.274215
114,2188,-0.396672
115,167,-0.20122
116,1,-0.532447
117,254,0.352119
118,233,0.0377023
119,3138,-0.12984
120,1970,-0.166724
121,365,0.366844
122,13285,0.536486
123,167,-0.218097
124,9,0.183957
125,4815,-0.197931
126,4910,0.23923
127,3404,1.6307
